NAE.601.OPTB;I refuse to be anyone except me;;;;;;;;;;;;x
NAE.601.TT2;There will be NO consequences;;;;;;;;;;;;x
NAE.602.D;The struggles in my life are myriad. While meditating, my predecessor gave me an anecdote from their own life. Perhaps being more like them is the key?;;;;;;;;;;;;x
NAE.602.OPTA;I'll do as they did;;;;;;;;;;;;x
NAE.602.OPTB;I'll seek council from all past Avatars;;;;;;;;;;;;x
NAE.603.D;The cold of death's embrace is not pleasant. And yet I have felt it before - at the hands of another. My predecessor was killed - I was killed. And I remember the face of the one who did it.;;;;;;;;;;;;x
NAE.603.OPTA;They'll pay for this;;;;;;;;;;;;x
NAE.603.OPTB;Their entire FAMILY will pay for this!;;;;;;;;;;;;x
NAE.603.TT;This will start a dynastic feud;;;;;;;;;;;;x
NAE.603.OPTC;I'm a different person, I can forgive;;;;;;;;;;;;x
NAE.604.D;There are many spirits that people venerate, and philosophies they live their lives by. I, too, have lived differently in my past lives. My most recent reincarnation has much to teach me about their faith.;;;;;;;;;;;;x
NAE.604.OPTA;And I have much to learn;;;;;;;;;;;;x
NAE.604.OPTB;I don't want to hear such heresy;;;;;;;;;;;;x
NAE.605.D;I keep getting memories of a mother and father who aren't mine. Of an entire family who weren't my own, but who I loved and who loved me nonetheless. They must be the previous Avatar's.;;;;;;;;;;;;x
NAE.605.OPTA;I should go and see them;;;;;;;;;;;;x
NAE.605.OPTB;There are many families I will never know;;;;;;;;;;;;x
NAE.605.OPTC;At least I still have my family;;;;;;;;;;;;x
NAE.606.D;An unexpected visitor has arrived today. The Avatar. Not the Avatar as I knew them, but the new one. They've come to see me, driven by memories they had of their past life.;;;;;;;;;;;;x
NAE.606.OPTA;Don't let them in;;;;;;;;;;;;x
NAE.606.OPTB;I welcome them in;;;;;;;;;;;;x
NAE.607.D;I'm welcomed graciously into my old family's home. They treat me like I belong there - full of warmth and acceptance. Every anecdote triggers a feeling in me, familiar yet distant. Their smiles still make me happy.;;;;;;;;;;;;x
NAE.607.OPTA;And yet, they're still strangers to me...;;;;;;;;;;;;x
NAE.607.OPTB;It's as if I still know them;;;;;;;;;;;;x
NAE.607.OPTC;I wish they were my family;;;;;;;;;;;;x
NAE.607.OPTD;We should travel together!;;;;;;;;;;;;x
NAE.608.D;The new Avatar isn't the person I knew. But just occasionally, I feel like I see them both. In a shared anecdote, or a echo in their laughter. Something about seeing them happy still makes me happy.;;;;;;;;;;;;x
NAE.608.OPTA;But they're still a stranger to me;;;;;;;;;;;;x
NAE.608.OPTB;I could spend more time with them;;;;;;;;;;;;x
NAE.608.OPTC;They were kind of cute...;;;;;;;;;;;;x
NAE.609.D;Reading about the past Avatar's exploits, I recognise some of the names. Like they were in a dream, ringing a bell in my memory. Feelings of excitement, safety, and joy spark up in me - these were my friends, once.;;;;;;;;;;;;x
NAE.609.OPTA;I should go and see them!;;;;;;;;;;;;x
NAE.609.OPTB;How many adventures did I miss?;;;;;;;;;;;;x
NAE.609.OPTC;Ah, so that's why I was like that...;;;;;;;;;;;;x
NAE.610.D;An unexpected visitor has arrived today. The Avatar. Not the Avatar as I knew them, but the new one. They've come to see me, driven by memories they had of their past life.;;;;;;;;;;;;x
NAE.610.OPTA;Don't let them in;;;;;;;;;;;;x
NAE.610.OPB;I welcome them in;;;;;;;;;;;;x
NAE.611.D;Don't ask what happened to event 611. We don't talk about 611.;;;;;;;;;;;;x
NAE.612.D;I'm welcomed graciously into my old friend's home. They treat me like I belong there - cracking jokes and sharing stories. I feel like I can share anything with them - that if danger appeared, right now, they'd defend me.;;;;;;;;;;;;x
NAE.612.OPTA;And yet they never came to find me? Some friends they are;;;;;;;;;;;;x
NAE.612.OPTB;I still feel like I know them;;;;;;;;;;;;x
NAE.612.OPTC;They're kind of cute...;;;;;;;;;;;;x
NAE.612.OPTD;We should travel together!;;;;;;;;;;;;x
NAE.613.D;This Avatar isn't my Avatar. They don't remember what we did together, they don't act the same. But something in how they carry themselves, an echo in their laughter... it's impossible not to feel something.;;;;;;;;;;;;x
NAE.613.OPTA;This person is a stranger to me;;;;;;;;;;;;x
NAE.613.OPTB;There's still a friendship here;;;;;;;;;;;;x
NAE.613.OPTC;I know EXACTLY what I feel!;;;;;;;;;;;;x
NAE.614.D;While wandering my lands one evening, I find a strange light through the trees. Following it leads me to a resting animal, watching me approach. There's an intellect behind its eyes - like it's been waiting for me.;;;;;;;;;;;;x
NAE.614.OPTA;I shall adopt it - Avatars have companions!;;;;;;;;;;;;x
NAE.614.OPTB;Maybe a more traditional pet...;;;;;;;;;;;;x
NAE.614.OPTC;Dinner is served!;;;;;;;;;;;;x
NAE.620.D;For the third time today, I've called a courtier by the wrong name. Not of anybody I know, either - it just feels correct to me, like an instinct.;;;;;;;;;;;;x
NAE.620.OPTA;Maybe it was somebody I knew in a past life?;;;;;;;;;;;;x
NAE.620.OPTB;Everyone makes mistakes. Apologise and move on.;;;;;;;;;;;;x
NAE.621.D;Taking a walk through the grounds, I found myself suddenly sat in my bedroom, staring at the ceiling. I've absolutely no recollection of how I got here - nor of it becoming sunset. Trying to remember only draws me back to somewhere I've never been, but recognise - with people I've never known, who call me by a name that isn't mine.;;;;;;;;;;;;x
NAE.621.OPTA;I need to see the physician.;;;;;;;;;;;;x
NAE.621.TT;Some draughts and spiritual exercises should keep you centred on the moment.;;;;;;;;;;;;x
NAE.621.OPTB;I should consult the other Avatars.;;;;;;;;;;;;x
NAE.621.TT2;You hold a communion with your past lives to find answers.;;;;;;;;;;;;x
NAE.621.OPTC;I'm sure it's fine. There's so much to do!;;;;;;;;;;;;x
NAE.622.D;One of my predecessors, Yangchen, tells me this is similar to something she suffered from while she was Avatar. A powerful connection to the spirit world means another prior Avatar, one much older than anyone I can reach, is forcing their own experiences onto mine, intentionally or otherwise. If I don't learn to master the Avatar state, to be in complete control of all my lives, my past and present might bleed together so much they become inseperable.;;;;;;;;;;;;x
NAE.622.OPTA;I'll dedicate myself to this task.;;;;;;;;;;;;x
NAE.622.TT;Living a pious life will help in mastering your Avatar state.;;;;;;;;;;;;x
NAE.622.OPTB;Let's hope I master it in time.;;;;;;;;;;;;x
NAE.623.D;One moment I'm writing my correspondance, and the next I'm standing somewhere far from here. The feelings are overwhelming - rage, sadness, betrayal. I'm almost an observer to my own actions, using my powers as Avatar to stop a great wave crashing into the city. Or... is it a volcano? An earthquake? All of these things?\n\nWhen I am myself again, the room is absolutely wrecked, with signs of damage from advanced bending. And there's blood on the floor. Blood from my nose.;;;;;;;;;;;;x
NAE.623.OPTA;This has to stop. Now.;;;;;;;;;;;;x
NAE.623.OPTB;I must be very in touch with one of my past lives.;;;;;;;;;;;;x
NAE.623.TT;You subject yourself to a strict regime to learn to control these episodes.;;;;;;;;;;;;x
NAE.624.D;My unwilling 'visits' to the past have become ever more frequent. Entire sessions of court are no longer mine - my advisors speak of conversations I've never had, people's faces seem to shift between those close to me now and those close to whoever I was back then. The past and the present are starting to blend together. My thoughts speak in a different tone, and I can't tell which feelings are mine and which are forced upon me.;;;;;;;;;;;;x
NAE.624.OPTA;No! No more! I am in control here!;;;;;;;;;;;;x
NAE.624.TT;You may not get better, but you'll at least be in control of your episodes - or you'll lose your grip on reality altogether.;;;;;;;;;;;;x
NAE.624.OPTB;These episodes will plague me no more. I am in control.;;;;;;;;;;;;x
NAE.624.OPTC;I just want to rest. If someone wants my time, take it.;;;;;;;;;;;;x
NAE.625.D;My time seems split completely now. I've stopped keeping track of who I am. When I am. Sometimes I'm the [Root.GetTitle], sometimes I'm a wanderer. I recognise fashions from centuries ago, I speak in dialects nobody recognises anymore. Occasionally I break down into laughter or tears, the feelings like waves crashing against the shore, receeding as quickly as they came. I don't remember why. I never will. This is who I was. Who I am. Who I always will be.;;;;;;;;;;;;x
NAE.625.OPTA;I hope my successor does not suffer this affliction.;;;;;;;;;;;;x
NAE.625.OPTB;I'm not fit to rule anymore.;;;;;;;;;;;;x
NAE.625.OPTC;There is only one option left to me...;;;;;;;;;;;;x
NAE.625.TT;When you are next yourself, you will attempt to end this reincarnation by force.;;;;;;;;;;;;x

NAE.701.T;The Crisis War;;;;;;;;;;;;x
NAE.701.D;For as long as there has been an Avatar, they have been sworn to defend the world from anything that would upset the balance and harmony so crucial to it. [Root.GetTitledName] represents a threat to that balance.\n\n[Root.the_avatar.GetBestName] has called a state of crisis, and has begun amassing volunteers and allies who would challenge this threat directly. In 2 years, the future of all four nations will be decided on the field of battle.;;;;;;;;;;;;x
NAE.701.OPTA;The world waits with bated breath;;;;;;;;;;;;x
NAE.701.OPTB;I should join when the time comes!;;;;;;;;;;;;x
NAE.701.TT;When the war is declared, you'll have a chance to pick a side. Be ready!;;;;;;;;;;;;x
NAE.701.OPTC;I better prepare...;;;;;;;;;;;;x
NAE.702.D;A cadre of volunteers has amassed at my court. They're mostly made up of veterans of past campaigns, led by an accomplished commander - all pledging to do what they can for the upcoming Crisis War.;;;;;;;;;;;;x
NAE.702.OPTA;I'm honoured for the help;;;;;;;;;;;;x
NAE.702.OPTB;My regular forces will be sufficient;;;;;;;;;;;;x
NAE.703.D1;A group of volunteers have arrived to help with the upcoming Crisis War. Though they're also happy to help with the war I'm currently in, I should remember not to wear down my forces in other conflicts!;;;;;;;;;;;;x
NAE.703.D2;Every day, more and more people from all nations rally to my banner and pledge their service in the upcoming Crisis War. What kind of volunteers have arrived today?;;;;;;;;;;;;x
NAE.703.OPTA;A cadre of troops;;;;;;;;;;;;x
NAE.703.OPTB;Sailors, with ships to boot;;;;;;;;;;;;x
NAE.703.OPTC;An accomplished general;;;;;;;;;;;;x
NAE.703.OPTD;Civilians, and their well-wishes;;;;;;;;;;;;x
NAE.705.T;War Were Declared;;;;;;;;;;;;x
NAE.705.D;The preparations are finished. The armies of [Root.the_avatar.GetBestName] march on [Root.crisis_defender.GetBestName]'s realm, intent on putting an end to their realm once and for all. The future of all four nations hangs in the balance!;;;;;;;;;;;;x
NAE.705.OPTA;I will assist the Avatar!;;;;;;;;;;;;x
NAE.705.OPTB;I'll observe with great interest;;;;;;;;;;;;x
NAE.705.TT;You can always change your mind later by joining the war using the normal diplomacy interaction;;;;;;;;;;;;x
NAE.705.OPTC;I will oppose the Avatar!;;;;;;;;;;;;x
NAE.705.OPTD;Bring it on!;;;;;;;;;;;;x
NAE.705.OPTE;Balance must be restored!;;;;;;;;;;;;x
NAE.707.T;Victory for the Avatar!;;;;;;;;;;;;x
NAE.707.D;The efforts of [Root.the_avatar.GetBestName] and their allies have borne fruit! By strength of will, shrewd manoeuvring, or the grace of the spirits, [Root.crisis_defender.GetTitledName]’s defences have been overrun and their armies set to rout - while they themselves were slain by the Avatar.\n\nThose who were once oppressed have been freed, and the entire realm torn asunder to finally end the machinations of those who would upset the balance of the world. Celebrations are erupting across all four nations, toasting to the victory of the forces of order.;;;;;;;;;;;;x
NAE.707.OPTA;Balance once again reigns...;;;;;;;;;;;;x
NAE.708.T;Defeat for the Avatar!;;;;;;;;;;;;x
NAE.708.D;Disaster for the Avatar! Though they fought valiantly, [Root.the_avatar.GetTitledName] and [Root.the_avatar.GetHerHis] forces have been crushed - and [Root.the_avatar.GetSheHe] bears a permanent scar of their failure.\n\nEven the combined forces of the world cannot stop [Root.crisis_defender.GetTitledName]. If this great effort failed, what hope is there for their foes?;;;;;;;;;;;;x
NAE.708.OPTA;A new order of the world is dawning...;;;;;;;;;;;;x

NAE.902.DG;Two of my subjects come to me, requesting my permission to have them wed. Being of the same sex, there is no dynastic or political angle to the union, only love.;;;;;;;;;;;;x
NAE.902.D;Two of my courtiers have come before me to ask for my blessing to have them wed. The couple seem happy together, though as their liege my permission is still required.;;;;;;;;;;;;x
NAE.902.OPTA;Of course I approve!;;;;;;;;;;;;x
NAE.902.OPTB;I cannot permit it at this time;;;;;;;;;;;;x
NAE.903.D;You are a shining star in my life. If you would have me, I would be yours, from now until forever. Will you marry me?;;;;;;;;;;;;x
NAE.903.OPTA;I'd love nothing more;;;;;;;;;;;;x
NAE.903.OPTB;I'm sorry, but my dynastic duties come first;;;;;;;;;;;;x

avatars_peace;Avatar's Peace;;;;;;;;;;;;x
avatars_peace_desc;This character has sworn before the Avatar to, for a time, wage no war.;;;;;;;;;;;;x
avatars_endorsement;Avatar's Endorsement;;;;;;;;;;;;x
avatars_endorsement_desc;This character is benefitting from public endorsement by the Avatar;;;;;;;;;;;;x
avatars_condemnation;Avatar's Condemnation;;;;;;;;;;;;x
avatars_condemnation_desc;This character is suffering from being publically admonished by the Avatar;;;;;;;;;;;;x
avatar_interfere_cooldown;Recently Interfered;;;;;;;;;;;;x
avatar_interfere_cooldown_desc;Recently interfered in the world. Cleared every 2 years on average.;;;;;;;;;;;;x
remove_bending_effect_tt;You will lose all your §Ybending§! traits;;;;;;;;;;;;x

tyrannical_personality_tt;Has a tyrannical personality;;;;;;;;;;;;x
hostile_to_avatar_tt;Is a slaver, rival of the Avatar, or follower a faith that is hostile to the Avatar;;;;;;;;;;;;x
