#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
secret_religious_society_fire_nation_imperialism_rank_1_male;Conspirator;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_fire_nation_imperialism_rank_2_male;Officer;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_fire_nation_imperialism_rank_3_male;Commander;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_fire_nation_imperialism_rank_4_male;General;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_fire_nation_imperialism_leader_desc;General of the Loyalists, Protector of the Nation and leader of the $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_fire_nation_imperialism_currency;Loyalty;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_bhanti_spirituality;The Faithful;;;;;;;;;;;;x
secret_religious_society_bhanti_spirituality_desc;The ways of the Bhanti and the mainstream beliefs of the Fire Isles have long had great differences. What the rest of the Isles believe however, has always been of little concern.;;;;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_2_female;Acolyte;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_3_female;Sage;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_4_female;High Sage;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_2_male;Acolyte;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_3_male;Sage;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_bhanti_spirituality_rank_4_male;High Sage;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_bhanti_spirituality_leader_desc;High Sage and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_bhanti_spirituality_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_the_eternal_flame;Keepers of the Flame;;;;;;;;;;;;x
secret_religious_society_the_eternal_flame_desc;It has been a long time since our flames burned bright, but the Sun Warriors continue to endure to this day. Though it may take endless toil in the shadows, the Keepers of the Flame will preserve the old ways, and protect the old masters from outsiders who would seek to hunt them.;;;;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_1_female;Acolyte;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_2_female;Warrior;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_3_female;Sage;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_4_female;Chieftain;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_1_male;Acolyte;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_2_male;Warrior;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_3_male;Sage;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_the_eternal_flame_rank_4_male;Chieftain;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_the_eternal_flame_leader_desc;Chieftain and leader of the $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_the_eternal_flame_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_air_spirituality;The Way of Peace;;;;;;;;;;;;x
secret_religious_society_air_spirituality_desc;Though denied the freedom to live as we will, those who follow the way of peace will continue to strive towards preserving that freedom in secret.;;;;;;;;;;;;x
secret_religious_society_air_spirituality_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_air_spirituality_rank_2_female;Acolyte;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_air_spirituality_rank_3_female;Nun;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_air_spirituality_rank_4_female;Elder;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_air_spirituality_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_air_spirituality_rank_2_male;Acolyte;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_air_spirituality_rank_3_male;Monk;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_air_spirituality_rank_4_male;Elder;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_air_spirituality_leader_desc;Elder and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_air_spirituality_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_nomadic_nihilism;The Way of Enlightenment;;;;;;;;;;;;x
secret_religious_society_nomadic_nihilism_desc;Though the teachings of the old guru's may have been stamped out by those too weak to stomach their wisdom, those who embrace the ways of enlightenment with work in the shadows to ensure that one day all will see the truth.;;;;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_2_female;Acolyte;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_3_female;Nun;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_4_female;Elder;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_2_male;Acolyte;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_3_male;Monk;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_nomadic_nihilism_rank_4_male;Elder;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_nomadic_nihilism_leader_desc;Monk and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_nomadic_nihilism_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_air_acolytism;The Avatar's Acolytes;;;;;;;;;;;;x
secret_religious_society_air_acolytism_desc;Outcast by those in power, these Acolytes will continue the preservation of the ancient ways of the Air Nomads in secret.;;;;;;;;;;;;x
secret_religious_society_air_acolytism_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_air_acolytism_rank_2_female;Acolyte;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_air_acolytism_rank_3_female;Nun;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_air_acolytism_rank_4_female;Elder;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_air_acolytism_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_air_acolytism_rank_2_male;Acolyte;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_air_acolytism_rank_3_male;Monk;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_air_acolytism_rank_4_male;Elder;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_air_acolytism_leader_desc;Monk and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_air_acolytism_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_neo-nomadism;The Wind;;;;;;;;;;;;x
secret_religious_society_neo-nomadism_desc;Though denied the freedom to live as we will, those who follow the way of peace will continue to strive towards preserving that freedom in secret.;;;;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_2_female;Acolyte;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_3_female;Nun;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_4_female;Elder;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_2_male;Acolyte;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_3_male;Monk;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_neo-nomadism_rank_4_male;Elder;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_neo-nomadism_leader_desc;Monk and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_neo-nomadism_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_southern_spirituality;Warriors of the South;;;;;;;;;;;;x
secret_religious_society_southern_spirituality_desc;Since the first Waterbenders arrived in the south, those who settled there have prided themselves on their independence and culture, free from the north and any other outsiders. The Warriors of the South will fight to continue preserving that culture.;;;;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_2_female;Warrior;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_3_female;Lieutenant;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_4_female;Chieftain;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_2_male;Warrior;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_3_male;Lieutenant;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_southern_spirituality_rank_4_male;Chieftain;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_southern_spirituality_leader_desc;Chieftain and leader of the $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_southern_spirituality_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_the_great_swamp;Protectors of the Foggy Swamp;;;;;;;;;;;;x
secret_religious_society_the_great_swamp_desc;Long as the Foggy Swamp slept undisturbed, but now the tribes that have dwelt there for generations are persecuted by these outsider beliefs. We must work to remove them from our ancestral land.;;;;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_2_female;Warrior;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_3_female;Lieutenant;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_4_female;Chieftain;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_2_male;Warrior;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_3_male;Lieutenant;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_the_great_swamp_rank_4_male;Chieftain;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_the_great_swamp_leader_desc;Chieftain and leader of the $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_the_great_swamp_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_tui_and_la;The Spirits Keepers;;;;;;;;;;;;x
secret_religious_society_tui_and_la_desc;Long ago, Tui and La blessed our people with the ability to Waterbend. Now, we must work in the shadows to preserve both our heritage and the ancient Spirit's of the Ocean and Moon.;;;;;;;;;;;;x
secret_religious_society_tui_and_la_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_tui_and_la_rank_2_female;Warrior;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_tui_and_la_rank_3_female;Lieutenant;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_tui_and_la_rank_4_female;Chieftain;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_tui_and_la_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_tui_and_la_rank_2_male;Warrior;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_tui_and_la_rank_3_male;Lieutenant;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_tui_and_la_rank_4_male;Chieftain;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_tui_and_la_leader_desc;Chieftain and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_tui_and_la_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_witchcraft;The Guides;;;;;;;;;;;;x
secret_religious_society_witchcraft_desc;Long has Shamanism, and other less reputed forms of communication with the Spirits, been looked down upon and attacked by the foolish and naive. Whatever it takes, those who truly remember how to commune with the Spirits will endure.;;;;;;;;;;;;x
secret_religious_society_witchcraft_rank_1_female;Acolyte;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_witchcraft_rank_2_female;Witch;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_witchcraft_rank_3_female;Sage;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_witchcraft_rank_4_female;Elder;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_witchcraft_rank_1_male;Acolyte;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_witchcraft_rank_2_male;Sharman;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_witchcraft_rank_3_male;Sage;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_witchcraft_rank_4_male;Elder;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_witchcraft_leader_desc;Elder and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_witchcraft_currency;Wisdom;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_modernism;The New Era;;;;;;;;;;;;x
secret_religious_society_modernism_desc;Those who have embraced the modern age will not tolerate society sliding back into the primitive era of bowing and praying to distant, uncaring Spirits.;;;;;;;;;;;;x
secret_religious_society_modernism_rank_1_female;Associate;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_modernism_rank_2_female;Conspirator;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_modernism_rank_3_female;Ringleader;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_modernism_rank_4_female;Linchpin;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_modernism_rank_1_male;Associate;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_modernism_rank_2_male;Conspirator;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_modernism_rank_3_male;Ringleader;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_modernism_rank_4_male;Linchpin;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_modernism_leader_desc;Linchpin and leader of $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_modernism_currency;Power;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_piracy;Honourable Association Club;;;;;;;;;;;;x
secret_religious_society_piracy_desc;Since Humanity has sailed, there have been those who have prayed on less fortunate seafarers. While the nation's may have stomped out the last true bastions of piracy, a few honourable gentlemen will work to bring about the golden age of piracy once again.;;;;;;;;;;;;x
secret_religious_society_piracy_rank_1_female;Associate;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_piracy_rank_2_female;Conspirator;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_piracy_rank_3_female;Ringleader;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_piracy_rank_4_female;Linchpin;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_piracy_rank_1_male;Associate;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_piracy_rank_2_male;Conspirator;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_piracy_rank_3_male;Ringleader;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_piracy_rank_4_male;Linchpin;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_piracy_leader_desc;Linchpin and leader of the $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_piracy_currency;Power;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_barbarism;Strength of the North;;;;;;;;;;;;x
secret_religious_society_barbarism_desc;Long have the northern people fought against the lowlanders who would subjugate them, both the Earth Kingdom fools from the south, and the arrogant Waterbenders from the north. Never shall the north bow to these outsiders.;;;;;;;;;;;;x
secret_religious_society_barbarism_rank_1_female;Follower;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_barbarism_rank_2_female;Warrior;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_barbarism_rank_3_female;Lieutenant;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_barbarism_rank_4_female;Chieftain;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_barbarism_rank_1_male;Follower;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_barbarism_rank_2_male;Warrior;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_barbarism_rank_3_male;Lieutenant;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_barbarism_rank_4_male;Chieftain;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_barbarism_leader_desc;Chieftain and leader of the $SOCIETY|Y$, leading the grand effort of bringing more people into the fold.;Le grand prêtre de $SOCIETY|Y$ dirige l'effort mondial visant à rassembler davantage de personnes en son sein.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote de $SOCIETY|Y$, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_barbarism_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
