#Society
tea_enthusiasts;Tea Enthusiasts;x

brew_chi_enhancing_tea;Brew Chi-Enhancing Tea;;;;;;;;;;;x
brew_chi_enhancing_tea_desc;Share a cup of tea, brewed with Chi-enhancing herbs. Will improve the §Ybending§! of anyone who receives it by one level (up to Master), improve relations, and has a chance to make them your friend. §RChi-enhancing tea cannot be used on the same target more than once!§!;;;;;;;;;;;x
brew_chi_enhancing_tea_power_desc;Share a cup of tea, brewed with Chi-enhancing herbs. Will improve the §Ybending§! of anyone who receives it by one level (up to Master), improve relations, and has a chance to make them your friend. §RChi-enhancing tea cannot be used on the same target more than once!§!\n§GOnly available on the Path of the Spirits!§!;;;;;;;;;;;x
#Buildings
tea_plantation_1;Tea Leaf Garden;;;;;;;;;;;x
tea_plantation_1_desc;A small plot of land set aside for the cultivation of tea leaves.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §YLocal Leaves Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;x
tea_plantation_2;Vibrant Grove;;;;;;;;;;;x
tea_plantation_2_desc;A wild grove, bustling with various types of tea leaves.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §YWild Brew Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;x
tea_plantation_3;Tended Farms;;;;;;;;;;;x
tea_plantation_3_desc;A well-managed copse of bushes, with a stunning variety of tea leaves growing year-round.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §Y'Taste of Nature' Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;x
tea_plantation_4;Colossal Tea Plantation;;;;;;;;;;;x
tea_plantation_4_desc;The culmination of a multi-generational effort, a great plantation with hundreds of bushes, seen as a cultural hallmark by locals and tourists alike.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §YHeritage Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;x
enthusiast_tea_shop_1;Local Leaves Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_1_desc;A regional tea shop, using fine leaves straight from the capital!;;;;;;;;;;;x
enthusiast_tea_shop_2;Wild Brew Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_2_desc;A regional tea shop, with exciting flavors from local tea groves!;;;;;;;;;;;x
enthusiast_tea_shop_3;'Taste of Nature' Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_3_desc;A regional tea shop, with crisp, well-tended leaves from the local farmers!;;;;;;;;;;;x
enthusiast_tea_shop_4;Heritage Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_4_desc;A branch of the famous Tea Plantation from the capital, boasting a multitude of flavors, using leaves cultivated by generations of tea lovers!;;;;;;;;;;;x
#Modifiers
had_herbal_tea;Had Herbal Tea;;;;;;;;;;;x
had_herbal_tea_desc;This character partook in a cup of herbal tea recently, adding some spring to their step!;;;;;;;;;;;x
had_tea_recently;Had Tea Recently;;;;;;;;;;;x
had_tea_recently_desc;This character has recently been given tea, and is feeling very refreshed.;;;;;;;;;;;x
had_been_educated_lately;Had Been Educated Lately;;;;;;;;;;;x
had_been_educated_lately_desc;This character has recently been educated by a member of the Tea Enthusiasts.;;;;;;;;;;;x
quest_remove_negative_trait_event;There are those out there who feel lost, suffering wounds the eye cannot see. Sometimes it helps knowing someone out there cares for them, who's willing to sit down and listen to their problems over a cup of tea.\nWould you be so kind to find someone in pain, and give them the console they need?;;;;;;;;;;;;x
quest_remove_negative_trait;Share Tea with Someone in Pain;;;;;;;;;;;x
quest_remove_negative_trait_desc;Remove a negative trait from someone by §Ysharing tea§! with them.;;;;;;;;;;;;x
quest_remove_negative_trait_event_success;Thank you for taking the time to share tea with someone in pain. Sometimes, the best way to solve your own problems is to help someone else.;;;;;;;;;;;;x
quest_remove_negative_trait_event_success_option;Such wise words!;;;;;;;;;;;;x
quest_have_a_cup_of_tea_event;You! Yes you! You've joined our society, but are you really committed to our noble cause? Show us your devotion! Go make yourself a cup of tea!;;;;;;;;;;;;x
quest_have_a_cup_of_tea;Make a Cup of Tea in Real Life;;;;;;;;;;;x
quest_have_a_cup_of_tea_desc;Make a cup of tea in §Yreal life§!, then go complete the §YI Made a Cup of Tea§! decision.;;;;;;;;;;;;x
quest_have_a_cup_of_tea_success;Well, were you able to make a cup of tea for yourself?;;;;;;;;;;;;x
quest_have_a_cup_of_tea_made;Yes, I made a cup of tea!;;;;;;;;;;;;x
quest_have_a_cup_of_tea_not_made;Sorry, but I didn't have any tea to make...;;;;;;;;;;;;x
quest_have_a_cup_of_tea_made_event;That's excellent! Tea is wonderful for your health, and it tastes delicious!;;;;;;;;;;;;x
quest_have_a_cup_of_tea_made_option;I am a True Tea Enthusiast!;;;;;;;;;;;;x
quest_have_a_cup_of_tea_not_made_event;That's alright, there is no shame in being honest. Not everyone can up and make tea at the drop of a hat!;;;;;;;;;;;;x
quest_have_a_cup_of_tea_not_made_option;Thank you for understanding.;;;;;;;;;;;;x
quest_gather_tea_ingredients_event;Besides our love of tea, we in the society bond over time spent together. That's why it's appreciated when someone puts in the effort to host a tea party. Why not give it a try? You'll have to gather some ingredients, first, but then you'll be well on your way.;;;;;;;;;;;;x
quest_gather_tea_ingredients;Gather Tea Ingredients;;;;;;;;;;;x
quest_gather_tea_ingredients_desc;Complete the §YSearch for Tea Ingredients§! decision.;;;;;;;;;;;;x
quest_host_tea_party_event;Excellent! With the ingredients you've gathered, the time has come to throw the party! Send out the invitations immediately!;;;;;;;;;;;;x
quest_host_tea_party;Host Tea Party;;;;;;;;;;;x
quest_host_tea_party_desc;Complete the §YHost Tea Party§! decision.;;;;;;;;;;;;x
#Quests - Path of the Self
quest_relaxing_afternoon_event;The world moves so fast, and we can often find ourselves swept away by all the worries and responsibilities of day-to-day life. \nWhy not take an afternoon off, and simply enjoy the beauty of nature with a steaming cup of tea?;;;;;;;;;;;;x
quest_relaxing_afternoon;Take An Afternoon Off;;;;;;;;;;;x
quest_relaxing_afternoon_desc;Complete the §YTake An Afternoon Off§! decision.;;;;;;;;;;;;x
quest_relaxing_afternoon_success;So how did you enjoy your afternoon off? Did you find it enlightening?;;;;;;;;;;;;x
quest_relaxing_afternoon_success_option;Yes! It was very fruitful!;;;;;;;;;;;;x
quest_teach_kindness_event;While it is always best to believe in oneself, a little help from others can be a great blessing. Have you considered sharing the wisdom of kindness with someone, over a hot cup of tea?;;;;;;;;;;;;x
quest_teach_kindness;Teach Kindness;;;;;;;;;;;x
quest_teach_kindness_desc;Teach someone the §YKind§! trait by sharing §YEnlightening Tea§! with them.;;;;;;;;;;;;x
quest_teach_kindness_success;The seeds of kindness sewn might seem small, but will one day grow into a profound forest of virtue.;;;;;;;;;;;;x
quest_teach_kindness_success_option;Teaching kindness is its own reward.;;;;;;;;;;;;x
quest_educate_event;Not everyone is as blessed with knowledge as we are. Some have struggled through life, and now suffer without a proper education. Go, take some time to be a teacher, and use your wisdom as a charity!;;;;;;;;;;;;x
quest_educate;Educate Someone in Need;;;;;;;;;;;x
quest_educate_desc;§YEducate§! someone who has a level one (lowest) §YEducation.§!;;;;;;;;;;;;x
quest_educate_success;None are so close to spiritual harmony as passionate teachers, for they are the embodiment of all good -- patience, knowledge, and a desire to see others grow strong.;;;;;;;;;;;;x
quest_educate_success_option;May my students surpass me, and find outstanding greatness.;;;;;;;;;;;;x
quest_family_focus_event;As the seasons change, so too do feelings of love inevitably turn to feelings of loss. It is a sad, beautiful cycle, pressed upon us from the dawn of humanity. So go, live and love with your family! Cherish these moments before you no longer can!;;;;;;;;;;;;x
quest_family_focus;Focus on Family;;;;;;;;;;;x
quest_family_focus_desc;Choose the §YFamily§! focus.;;;;;;;;;;;;x
quest_family_focus_success;I'm so pleased to hear you're spending more time with your family! Even unbreakable bonds sometimes need tempering!;;;;;;;;;;;;x
quest_family_focus_success_option;I applaud your wisdom.;;;;;;;;;;;;x
#Path of Spirits
quest_tea_near_the_spirits_event;You seem quite perplexed with the world outside our own, bordering on obsession. And as much as we love you at the table, you'll never find the answers you seek simply taking tea with us.\nWhy not consort with the spirits themselves? You'll find the forest a holy place, of sorts, for them.;;;;;;;;;;;;x
quest_tea_near_the_spirits;Take Tea Near Spirits;;;;;;;;;;;x
quest_tea_near_the_spirits_desc;Complete the §YTake Tea Near Spirits§! decision.;;;;;;;;;;;;x
quest_tea_near_the_spirits_success;How was your journey into the woods? Did you find what you were looking for?;;;;;;;;;;;;x
quest_tea_near_the_spirits_option_learning;The spirits held court, and I was there to witness!;;;;;;;;;;;;x
quest_tea_near_the_spirits_option_piety;Being so close to the otherworldly... it invigorated my soul.;;;;;;;;;;;;x
quest_heal_broken_mind_event;You've helped those with wounded minds before, but there are some even more broken, suffering in ways we cannot imagine. \nWith your attunement to the Spirit World, you should be able to brew a mystical tea, capable of healing even the deepest mental scars. Please, do this kindness.;;;;;;;;;;;;x
quest_heal_broken_mind;Heal a Broken Mind;;;;;;;;;;;x
quest_heal_broken_mind_desc;Remove §YDepressed§!, §YPossessed§!, or §YInsane§! from someone by sharing §YSpiritual Tea§! with them.;;;;;;;;;;;;x
quest_heal_broken_mind_success;I know this task was difficult, but your selflessness healed someone others believed beyond redemption.;;;;;;;;;;;;x
quest_heal_broken_mind_success_option;It was not by my hand the healing was done, but the Spirits.;;;;;;;;;;;;x
quest_help_with_fertility_event;The water of the Northern tribes is fascinating, isn't it? Of course, it's well known for its healing properties, but it can also invigorate the spirit, even when the flesh is... less willing.\nCould you possibly seek out someone who's struggling with a... diminished spirit... and help them? I'm sure their spouse will be grateful.;;;;;;;;;;;;x
quest_help_with_fertility;Help Someone With Fertility;;;;;;;;;;;x
quest_help_with_fertility_desc;Give someone with no children and a spouse §YHerbal Tea§!.;;;;;;;;;;;x
quest_help_with_fertility_success;You've done a magnificent deed, helping someone who might have been too afraid to ask for help in the first place. Surely, your efforts have sewn the seeds of friendship and love.;;;;;;;;;;;;x
quest_help_with_fertility_success_option;Among other seeds, yes.;;;;;;;;;;;;x
quest_theology_focus_event;I can sense you feel troubled puzzling over the mysteries of the world. With so many distractions, it's hard to find the time to sit down and read a good book! Why not redirect that energy, so that you may pursue your true passion?;;;;;;;;;;;;x
quest_theology_focus;Focus on Theology;;;;;;;;;;;x
quest_theology_focus_desc;Choose the §YTheology§! focus.;;;;;;;;;;;;x
quest_theology_focus_success;It's wonderful to hear your using your free time to learn about the spirits! Just remember to come visit us from time to time, and not spend your whole life squirreled away in a library.;;;;;;;;;;;;x
quest_theology_focus_success_option;My wisdom will be applauded!;;;;;;;;;;;;x
#Events
tea_enthusiasts_welcome_letter;Ahh, welcome, new friend! It would be an honour to have you join us as we carouse the tea shops around town. Please, have a seat, and allow me to pour you a fresh cup.;;;;;;;;;;;;x
tea_enthusiasts_welcome_letter_option;Some jasmine tea would be lovely!;;;;;;;;;;;;x
tea_remove_envious_and_wroth_event;Gazing into your reflection off the top of a freshly brewed chamomile tea, you begin to wonder why you've let such cruelty into your heart.;;;;;;;;;;;;x
tea_remove_envious_and_wroth_event_option_1;Why am I always so jealous?;;;;;;;;;;;;x
tea_remove_envious_and_wroth_event_option_2;Why am I always so angry?;;;;;;;;;;;;x
tea_remove_stressed;Sipping a cup of masterfully brewed jasmine tea, you begin to feel your worries drift into nothingness.;;;;;;;;;;;;x
tea_remove_stressed_option;Life is fleeting, I should enjoy what I have.;;;;;;;;;;;;x
tea_way_of_self_boon_event;Spending time with your fellow tea-lovers, you feel a budding joy simply taking an afternoon to be in the company of others.;;;;;;;;;;;;x
tea_way_of_self_boon_option_diplomacy;What a relaxing life I lead.;;;;;;;;;;;;x
tea_way_of_self_boon_option_gossip;This is the gossip I live for!;;;;;;;;;;;;x
tea_way_of_self_boon_option_friend;I should invite someone over for tea.;;;;;;;;;;;;x
tea_way_of_spirits_boon_event;Lately you've been taking your tea alone, squirreled away in a quiet corner at the local library, drawn in by your fascination with the spirits. There are so many stories, from so many cultures! Is there anything more relaxing than a cup of chamomile and a good book?;;;;;;;;;;;;x
tea_way_of_spirits_boon_option_learning;Ah, I've never heard of this spirit before!;;;;;;;;;;;;x
tea_way_of_spirits_boon_option_books;I should bring a few of these volumes home with me.;;;;;;;;;;;;x
tea_way_of_spirits_boon_option_herbal;Oh? A book on herbal teas?;;;;;;;;;;;;x
share_tea_letter_event;I can tell from the way you hold yourself, you are in great pain. Please, sit down with me and have a cup of tea, so that maybe we can discuss your woes.;;;;;;;;;;;;x
share_tea_letter_event_accept;I would love to sit down for some tea.;;;;;;;;;;;;x
share_tea_letter_event_reject;No dirty leaf water for me, thanks.;;;;;;;;;;;;x
share_tea_letter_friend_event;Thank you for the delightful tea the other day! We must do this again sometime!;;;;;;;;;;;;x
share_tea_letter_friend_event_option;Anytime!;;;;;;;;;;;;x
educate_letter_event;I consider myself quite wise in the ways of the world, and if you'd be interested, I think I could teach you a thing or two!;;;;;;;;;;;;x
educate_letter_event_accept;I could use the help!;;;;;;;;;;;;x
educate_letter_event_reject;No, your services will not be needed.;;;;;;;;;;;;x
improve_bending_letter_event;I've brewed a special blend of tea, from rare Chi-enhancing herbs, that I want you to have. It will surely make your bending more powerful!;;;;;;;;;;;;x
improve_bending_letter_event_accept;What a rare tea!;;;;;;;;;;;;x
choose_self_or_spirit_desc;Since joining the Tea Enthusiasts, you've felt friendlier, more robust, and much more relaxed than you once did. In your newfound calmness, you find your mind drifting... first to your new friends, and the immense joy they've brought you, then to nature, where the leaves grow, and where spirits prance the world unseen. Both fascinating and mysterious, you can't help but feel a resonating connection to...;;;;;;;;;;;;x
choose_self;... The Self, the friends we have now, and the one life we lead!;;;;;;;;;;;;x
choose_spirits;... The Spirits, hidden and wise, the manifestation of nature!;;;;;;;;;;;;x
choose_self_or_spirit_title;The Paths We Walk;;;;;;;;;;;x
relaxing_afternoon_event;Spending an afternoon relaxing, your mind begins to drift, and you find yourself thinking about all the people you've shared tea with. All of them are so soft-spoken, and kind, and truly happy -- such a lifestyle is worth aspiring to.;;;;;;;;;;;;x
relaxing_afternoon_event_get_diplo_education;I should be more like them!;;;;;;;;;;;;x
relaxing_afternoon_event_improve_diplo_education;I am blessed to have so many friends!;;;;;;;;;;;;x
relaxing_afternoon_event_improve_learning_education;That's not me. I'm happiest with a good book!;;;;;;;;;;;;x
relaxing_afternoon_event_improve_stewardship_education;Perhaps I should host more tea parties?;;;;;;;;;;;;x
relaxing_afternoon_event_no_change;A fleeting thought, nothing more.;;;;;;;;;;;;x
tea_near_the_spirits_event;Slipping away from the humdrum city, you find yourself deep in the woods, accompanied only by the pleasant sounds of nature. After some time hiking, you find the perfect clearing to sit and rest. Setting a small fire to warm your kettle, you once again feel your mind begin to wander -- faintly, you hear the spirits chirping around you, pondering who you are. If only you could unravel their mysteries!.;;;;;;;;;;;x
tea_near_the_spirits_event_get_learning_education;To understand the unseen, such a noble undertaking!;;;;;;;;;;;;x
tea_near_the_spirits_event_improve_learning_education;The more time I spend in the wilderness, the clearer their voices become.;;;;;;;;;;;;x
tea_near_the_spirits_event_improve_diplomacy_education;The mystery is alluring... But I'd rather be with friends.;;;;;;;;;;;;x
tea_near_the_spirits_event_improve_intrigue_education;Such guile! I could learn from how they sneak!;;;;;;;;;;;;x
tea_near_the_spirits_event_no_change;A fleeting thought, nothing more.;;;;;;;;;;;;x
# PLANTATION EVENTS
tea_build_plantation_1_start;Your time with the Tea Enthusiasts has been inspirational, and over the last few weeks, you've been mulling the idea of growing a tea-leaf garden of your own. Others have done it, so why not you? Mind abuzz with thoughts of hosting tea parties with homegrown blends, you start considering the cost of such an endeavour.;;;;;;;;;;;;x
tea_build_plantation_1_start_option_gold_1;Gardening books! New tools! Fertilisers! Every coin is worth it!;;;;;;;;;;;;x
tea_build_plantation_1_start_option_gold_2;I can get started on a modest budget.;;;;;;;;;;;;x
tea_build_plantation_1_start_option_gold_3;How hard can it be to buy some seeds and water some plants?;;;;;;;;;;;;x
tea_build_plantation_1_fail;Unfortunately, the tea bushes you planted did not take. Perhaps gardening is not your strong suite.;;;;;;;;;;;;x
tea_build_plantation_1_fail_option;Unfortunate.;;;;;;;;;;;;x
tea_build_plantation_1_finish;It may have started slow, but your tea garden is finally bearing fruit -- or rather, leaves. In celebration, you decide to christen your harvest by inviting over your friends for tea, in what will surely be the first of many such parties.;;;;;;;;;;;;x
tea_build_plantation_1_finish_option;Drink up, everyone!;;;;;;;;;;;;x
tea_build_plantation_2_start;You've spent quite a lot of time enjoying the tea-leaf garden you inherited, both in harvesting leaves, and handing out packets of seeds to friends who adore your tea. Lately, though, you can't help but feel the garden is a bit... small. Your ancestor was a master caretaker, and the bushes they planted are well bred... but everything is so confined! Surely, by spreading such strong seeds to nearby land, your estate will flourish with tea bushes.;;;;;;;;;;;;x
tea_build_plantation_2_start_option_gold;I'll hire some gardeners to make sure the new bushes are tended.;;;;;;;;;;;;x
tea_build_plantation_2_start_option_self;Time to get my hands dirty!;;;;;;;;;;;;x
tea_build_plantation_2_start_option_spirits;Perhaps I should add some sacred soil from the forest?;;;;;;;;;;;;x
tea_build_plantation_2_start_option_free;Let me just throw around some seeds, and see what happens.;;;;;;;;;;;;x
tea_build_plantation_2_start_option_bail;On second thought, the garden is a fine size.;;;;;;;;;;;;x
tea_build_plantation_2_fail;After several years of waiting, the tea bushes you cast seeds for never took root. Perhaps your ancestor knew better, and that's why they stuck with such a small garden.;;;;;;;;;;;;x
tea_build_plantation_2_fail_option;At least I still have the garden.;;;;;;;;;;;;x
tea_build_plantation_2_finish;Several years ago, you planted tea seeds around your land, hoping to expand a single garden to a near-jungle of tea leaves. Peaking out your window, you now overlook a resplendent grove, bustling with bushes, dotted with all sorts of hybrids growing among them. Truly, there is nowhere on your estate you can go where a tea bush isn't within reach.;;;;;;;;;;;;x
tea_build_plantation_2_finish_option_self;I think I'm getting the hang of this!;;;;;;;;;;;;x
tea_build_plantation_2_finish_option_spirits;What strange leaves! I wonder what the tea will taste like?;;;;;;;;;;;;x
tea_build_plantation_3_start_1;Some time ago, your family planted a tea-leaf garden on the estate, and after allowing those bushes to expand into the surrounding nature, ended up with a vibrant grove entangled everything nearby. Of course, this gift was part of your inheritance -- after so many generations of caretakers, the responsibility finally falls on you to maintain it.;;;;;;;;;;;;x
tea_build_plantation_3_start_1_option;Perhaps there is more I can do?;;;;;;;;;;;;x
tea_build_plantation_3_start_2;Surveying the untamed wilds of leaves and vines, you begin to think of how else you might manage such a grove. Why stop at just tending and pruning? With a little organisation, this grove could be developed into a real farm, with a set harvest, and a knowledgeable staff overseeing it.;;;;;;;;;;;;x
tea_build_plantation_3_start_option_gold_1;Find me the best farmers in the land, and I will pay handsomely!;;;;;;;;;;;;x
tea_build_plantation_3_start_option_self;I will plead my case to the townsfolk to help!;;;;;;;;;;;;x
tea_build_plantation_3_start_option_spirits;I will seek guidance from the Spirits, to form a plan!;;;;;;;;;;;;x
tea_build_plantation_3_start_option_gold_2;I can pay some farmers modestly to handle this.;;;;;;;;;;;;x
tea_build_plantation_3_start_option_bail;This will be too expensive.;;;;;;;;;;;;x
tea_build_plantation_3_finish;You wipe the sweat from your brow as you head in, satisfied after a hard day's work in the field. What was once untamed and erratic is now a meticulously organised farm, with rows of bushes, and even set ground for crossbreeding new tea leaves. It wasn't easy, but because of your efforts, you were able to reign in the grove you were handed-down, and make the harvest even more bountiful.;;;;;;;;;;;;x
tea_build_plantation_3_finish_option_self;Just an honest day's work.;;;;;;;;;;;;x
tea_build_plantation_3_finish_option_spirits;Thank the Spirits for blessing my estate.;;;;;;;;;;;;x
tea_build_plantation_3_fail;Once again looking out upon your estate, you see your efforts to tame the wilds have been largely frivolous. You tried your best, but perhaps it just wasn't meant to be.;;;;;;;;;;;;x
tea_build_plantation_3_fail_option;Oh well, I can still enjoy the grove.;;;;;;;;;;;;x
tea_build_plantation_4_start_1;Your family's tea farm has become quite famous, boasting not only generations of caretakers, but generations of patrons. However, that popularity ends at your borders -- truthfully, as well tended as the farms are, their tea production simply isn't high enough to meet the demand outside your own lands. Puzzling over this problem, you lock yourself in your study.;;;;;;;;;;;;x
tea_build_plantation_4_start_1_option;Hmm..;;;;;;;;;;;x
tea_build_plantation_4_start_2;Labouring into the night, you draw up plans for a grand plantation -- not just one, but tens or perhaps even hundreds of well-tended farms. You will drive production so high that every tea shop across the Four Nations will stock your familial blends. Such an endeavour will be massive, and thus your plan will have to be meticulous.;;;;;;;;;;;;x
tea_build_plantation_4_start_option_gold_1;No cost is too great.;;;;;;;;;;;;x
tea_build_plantation_4_start_option_self;This will be our glory! This will be the plantation of the people!;;;;;;;;;;;;x
tea_build_plantation_4_start_option_spirits;I have sought the Spirits before, I shall do so again!;;;;;;;;;;;;x
tea_build_plantation_4_start_option_gold_2;If I'm careful, I can do this on a budget.;;;;;;;;;;;;x
tea_build_plantation_4_start_option_bail;I need more time to gather resources.;;;;;;;;;;;;x
tea_build_plantation_4_finish;After almost a decade of labour, your grand vision has been realised: from a humble garden, to a blossoming grove, to a well-kept farm, and now finally to this, a colossal plantation, the absolute apex of a generational love of tea and the desire to spread that passion. Perusing the newly-leafed fields, you think back to all the work your forefathers put in before you, and how all of this must have started with a single inspirational thought after a warm cup of tea. You also think forward, to your children, and their children, and all your descendants, who will always have this plantation as part of their lives, and will feel you and your ancestors love through it. What you've built here isn't just a handful of farms, it's a monument to your whole family, past and future, and by the Spirits, it is glorious!;;;;;;;;;;;;x
tea_build_plantation_4_finish_option;It is magnificent!;;;;;;;;;;;;x
tea_build_plantation_4_fail;It would seem that starting a tea plantation is much more difficult then it seems. Although there's no recouping the money you've sunk into this, you feel like any more investments would just be a waste of time.;;;;;;;;;;;;x
tea_build_plantation_4_fail_option;The farm is enough, I suppose.;;;;;;;;;;;;x
#Tooltips
can_build_tea_shop_1;You may now construct §YLocal Leaves Tea Shops§! in any §YCastle§! that's part of your demesne.;;;;;;;;;;;;x
can_build_tea_shop_2;You may now construct §YWild Brew Tea Shop§! in any §YCastle§! that's part of your demesne.;;;;;;;;;;;;x
can_build_tea_shop_3;You may now construct §Y'Taste of Nature' Tea Shop§! in any §YCastle§! that's part of your demesne.;;;;;;;;;;;;x
can_build_tea_shop_4;You may now construct §YHeritage Tea Shop§! in any §YCastle§! that's part of your demesne.;;;;;;;;;;;;x
can_make_into_friend;Chance to become §Yfriends§!.;;;;;;;;;;;x
enlightening_tea_tooltip;Will remove §YWroth§! and §YEnvious§! (or add §YKind§!, if neither is present).;;;;;;;;;;;x
education_must_be_better;Must have a higher level §YEducation§! than the target.;;;;;;;;;;;;x
improve_education;Will improve §YEducation§! by one level (up to Master).;;;;;;;;;;;x
improve_bending_tea;Will improve your §Ybending§! by one level (up to Master).;;;;;;;;;;;x
choose_self_tooltip;Choose the §GPath of the Self§!, focusing on §YDiplomacy§!, §YFriendship§!, and §Yearthly knowledge§!.;;;;;;;;;;;x
choose_spirits_tooltip;Choose the §GPath of the Spirits§!, focusing on §YLearning§!, §YHealth§!, and §Yspiritual power§!.;;;;;;;;;;;x
tea_society_remove_education;Removes your current education.;;;;;;;;;;;;x
already_had_chi_tea;Has not already had Chi-Enhancing tea.;;;;;;;;;;;;x
once_per_generation_tea_garden;Hasn't built or upgraded a Tea Plantation in their lifetime.;;;;;;;;;;;;x
tea_garden_in_capitol_1;A §YTea Leaf Garden§! is constructed in your capital.;;;;;;;;;;;;x
tea_garden_in_capitol_2;A §YVibrant Groves§! is constructed in your capital.;;;;;;;;;;;;x
tea_garden_in_capitol_3;A §YTended Farms§! is constructed in your capital.;;;;;;;;;;;;x
tea_garden_in_capitol_4;A §YColossal Tea Plantation§! is constructed in your capital.;;;;;;;;;;;;x
# PLANTATION EVENT TOOLTIPS
tea_currency_refunded;Nothing happens.\nThe §YGossip§! you spent on this decision will be refunded.;;;;;;;;;;;;x
tea_build_plantation_1_perfect_success_tooltip;Invest heavily into the garden, guaranteeing success.;;;;;;;;;;;;x
tea_build_plantation_1_high_success_tooltip;Invest mildly into the garden, giving a high chance of success.;;;;;;;;;;;;x
tea_build_plantation_1_medium_success_tooltip;Scrounge what you have, giving a medium chance of success.;;;;;;;;;;;;x
tea_build_plantation_2_high_success_gold_tooltip;Hire some gardeners to help, giving a high chance of success.;;;;;;;;;;;;x
tea_build_plantation_2_high_success_self_tooltip;This option is available because you walk the §GPath of the Self.§!\n\nDo the legwork yourself, giving a high chance of success.;;;;;;;;;;;;x
tea_build_plantation_2_high_success_spirits_tooltip;This option is available because you walk the §GPath of the Spirits.§!\n\nFertilise the ground with sacred soil, giving a high chance of success.;;;;;;;;;;;;x
tea_build_plantation_2_low_success_free_tooltip;Spend the bare minimum, giving a low chance of success.;;;;;;;;;;;;x
tea_build_plantation_3_high_success_gold;Invest in the best farmers, giving a high chance of success.;;;;;;;;;;;;x
tea_build_plantation_3_high_success_self;Appeal to your beloved subjects, giving a very high chance of success.;;;;;;;;;;;;x
tea_build_plantation_3_high_success_spirits;Seek advice from otherworldly powers, giving a very high chance of success.;;;;;;;;;;;;x
tea_build_plantation_3_low_success_gold;Invest mildly farmers, giving a low chance of success.;;;;;;;;;;;;x
tea_build_plantation_4_high_success_gold;Invest as much as you possibly can, giving a high chance of success.;;;;;;;;;;;;x
tea_build_plantation_4_high_success_self;Rally the populace to your side, giving a very high chance of success.;;;;;;;;;;;;x
tea_build_plantation_4_high_success_spirits;Once again appeal to the wisdom of the Spirits, giving a very high chance of success.;;;;;;;;;;;;x
tea_build_plantation_4_low_success_gold;Invest mildy, giving a low chance of success.;;;;;;;;;;;;x
#Decisions
have_a_cup_of_tea;I Made a Cup of Tea!;;;;;;;;;;;;x
have_a_cup_of_tea_desc;You made a cup of tea, in real life, and you're ready to report to the grandmaster what you've done.;;;;;;;;;;;;x
construct_tea_garden_1;Construct Tea Leaf Garden;;;;;;;;;;;x
construct_tea_garden_1_desc;A generational effort, members of the §YTea Enthusiasts§! may construct their own personal tea gardens, or expand on gardens constructed by their forefathers.;;;;;;;;;;;;x
construct_tea_garden_2;Expand Garden into a Grove;;;;;;;;;;;x
construct_tea_garden_2_desc;Having received a Tea Leaf Garden from one of their ancestors, members of the §YTea Enthusiasts§! can opt to let the garden expand wildly, blossoming into an entire grove.;;;;;;;;;;;;x
construct_tea_garden_3;Expand Grove into a Farm;;;;;;;;;;;x
construct_tea_garden_3_desc;With a vibrant grove of tea leaves now lush and sprawling, members of the §YTea Enthusiasts§! can create bountiful tea-farms, taming the once-wilds.;;;;;;;;;;;;x
construct_tea_garden_4;Expand Farm into a Plantation;;;;;;;;;;;x
construct_tea_garden_4_desc;Finishing what their ancestors started, members of the §YTea Enthusiasts§! can take their developed farms and construct a glorious monument to their generational love of tea.;;;;;;;;;;;;x
become_tea_master;Become Tea Master;;;;;;;;;;;x
become_tea_master_desc;After years of practise and careful study, you're finally ready to become a Tea Master! Gives a boost to Diplomacy, Health, and increases the chance sharing any type of tea will result in friendship.;;;;;;;;;;;;x
drink_chi_enhancing_tea;Drink Chi-Enhancing Tea;;;;;;;;;;;x
drink_chi_enhancing_tea_desc;With a rare blend of Chi-strengthening herbs, you can brew a special tea that will empower your bending!;;;;;;;;;;;;x
take_an_afternoon_off;Take an Afternoon Off;;;;;;;;;;;x
take_an_afternoon_off_desc;Take some time to relax with a cup of delicious tea.;;;;;;;;;;;;x
take_tea_near_spirits;Take Tea Near the Spirits;;;;;;;;;;;x
take_tea_near_spirits_desc;Find a quiet place in the forest, accompanied only by the stirring spirits.;;;;;;;;;;;;x
#Targetted Decisions
share_tea;Share Tea;;;;;;;;;;;x
