#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_daaobao;Da'aobao;Da'aobao;Da'aobao;;Da'aobao;;;;;;;;;x
b_daaobao_adj;Da'aobian;;da'aober;;;;;;;;;;;x
b_dabali;Dabali;Dabali;Dabali;;Dabali;;;;;;;;;x
b_dabali_adj;Dabalian;;dabaler;;;;;;;;;;;x
b_dabanbi;Dabanbi;Dabanbi;Dabanbi;;Dabanbi;;;;;;;;;x
b_dabanbi_adj;Dabanbian;;dabanber;;;;;;;;;;;x
b_dacao;Dacao;Dacao;Dacao;;Dacao;;;;;;;;;x
b_dacao_adj;Dacian;;dacer;;;;;;;;;;;x
b_dadocun;Dadocun;Dadocun;Dadocun;;Dadocun;;;;;;;;;x
b_dadocun_adj;Dadocunian;;dadocuner;;;;;;;;;;;x
b_daedamhago;Daedamhago;Daedamhago;Daedamhago;;Daedamhago;;;;;;;;;x
b_daedamhago_adj;Daedamhagian;;daedamhager;;;;;;;;;;;x
b_dagong;Dagong;Dagong;Dagong;;Dagong;;;;;;;;;x
b_dagong_adj;Dagongian;;dagonger;;;;;;;;;;;x
b_dahai;Dahai;Dahai;Dahai;;Dahai;;;;;;;;;x
b_dahai_adj;Dahian;;daher;;;;;;;;;;;x
b_dahalacun;Dahalacun;Dahalacun;Dahalacun;;Dahalacun;;;;;;;;;x
b_dahalacun_adj;Dahalacunian;;dahalacuner;;;;;;;;;;;x
b_dai_haitsu_shi;Dai Haitsu-shi;Dai Haitsu-shi;Dai Haitsu-shi;;Dai Haitsu-shi;;;;;;;;;x
b_dai_haitsu_shi_adj;Dai Haitsu-shian;;Dai Haitsu-sher;;;;;;;;;;;x
b_dai_li_laogai_headquarters;Dai Li Laogai Headquarters;Dai Li Laogai Headquarters;Dai Li Laogai Headquarters;;Dai Li Laogai Headquarters;;;;;;;;;x
b_dai_li_laogai_headquarters_adj;Dai Li Laogai Headquartersian;;Dai Li Laogai Headquarterser;;;;;;;;;;;x
b_daihai;Daihai;Daihai;Daihai;;Daihai;;;;;;;;;x
b_daihai_adj;Daihian;;daiher;;;;;;;;;;;x
b_daikiin;Daikiin;Daikiin;Daikiin;;Daikiin;;;;;;;;;x
b_daikiin_adj;Daikiinian;;daikiiner;;;;;;;;;;;x
b_daisan;Daisan;Daisan;Daisan;;Daisan;;;;;;;;;x
b_daisan_adj;Daisanian;;daisaner;;;;;;;;;;;x
b_daishan;Daishan;Daishan;Daishan;;Daishan;;;;;;;;;x
b_daishan_adj;Daishanian;;daishaner;;;;;;;;;;;x
b_dali;Dali;Dali;Dali;;Dali;;;;;;;;;x
b_dali_adj;Dalian;;daler;;;;;;;;;;;x
b_daliang;Daliang;Daliang;Daliang;;Daliang;;;;;;;;;x
b_daliang_adj;Daliangian;;dalianger;;;;;;;;;;;x
b_dalucun;Dalucun;Dalucun;Dalucun;;Dalucun;;;;;;;;;x
b_dalucun_adj;Dalucunian;;dalucuner;;;;;;;;;;;x
b_dan_zai_yihou;Dan Zai Y?hou;Dan Zai Y?hou;Dan Zai Y?hou;;Dan Zai Y?hou;;;;;;;;;x
b_dan_zai_yihou_adj;Dan Zai Y?hian;;Dan Zai Y?her;;;;;;;;;;;x
b_danatsu_kyanpu;Dan'atsu Kyanpu;Dan'atsu Kyanpu;Dan'atsu Kyanpu;;Dan'atsu Kyanpu;;;;;;;;;x
b_danatsu_kyanpu_adj;Dan'atsu Kyanpian;;Dan'atsu Kyanper;;;;;;;;;;;x
b_dangyixie_baotu;Dangyixie Baotu;Dangyixie Baotu;Dangyixie Baotu;;Dangyixie Baotu;;;;;;;;;x
b_dangyixie_baotu_adj;Dangyixie Baotian;;Dangyixie Baoter;;;;;;;;;;;x
b_danhe;Danhe;Danhe;Danhe;;Danhe;;;;;;;;;x
b_danhe_adj;Danhean;;danher;;;;;;;;;;;x
b_danzhukeng;Danzhukeng;Danzhukeng;Danzhukeng;;Danzhukeng;;;;;;;;;x
b_danzhukeng_adj;Danzhukengian;;danzhukenger;;;;;;;;;;;x
b_daoliushui;Daoliushui;Daoliushui;Daoliushui;;Daoliushui;;;;;;;;;x
b_daoliushui_adj;Daoliushian;;daoliusher;;;;;;;;;;;x
b_daqing;Daqing;Daqing;Daqing;;Daqing;;;;;;;;;x
b_daqing_adj;Daqingian;;daqinger;;;;;;;;;;;x
b_daquan;Daquan;Daquan;Daquan;;Daquan;;;;;;;;;x
b_daquan_adj;Daquanian;;daquaner;;;;;;;;;;;x
b_dartsedo;Dartsedo;Dartsedo;Dartsedo;;Dartsedo;;;;;;;;;x
b_dartsedo_adj;Dartsedian;;dartseder;;;;;;;;;;;x
b_dashi_zhen;Dashi Zhen;Dashi Zhen;Dashi Zhen;;Dashi Zhen;;;;;;;;;x
b_dashi_zhen_adj;Dashi Zhenian;;Dashi Zhener;;;;;;;;;;;x
b_dashiban;Dashiban;Dashiban;Dashiban;;Dashiban;;;;;;;;;x
b_dashiban_adj;Dashibanian;;dashibaner;;;;;;;;;;;x
b_datugou;Datugou;Datugou;Datugou;;Datugou;;;;;;;;;x
b_datugou_adj;Datugian;;datuger;;;;;;;;;;;x
b_datugou_2;Datugou;Datugou;Datugou;;Datugou;;;;;;;;;x
b_datugou_2_adj;Datugian;;datuger;;;;;;;;;;;x
b_dawan;Dawan;Dawan;Dawan;;Dawan;;;;;;;;;x
b_dawan_adj;Dawanian;;dawaner;;;;;;;;;;;x
b_dawang;Dawang;Dawang;Dawang;;Dawang;;;;;;;;;x
b_dawang_adj;Dawangian;;dawanger;;;;;;;;;;;x
b_daxing;Daxing;Daxing;Daxing;;Daxing;;;;;;;;;x
b_daxing_adj;Daxingian;;daxinger;;;;;;;;;;;x
b_daxing_2;Daxing;Daxing;Daxing;;Daxing;;;;;;;;;x
b_daxing_2_adj;Daxingian;;daxinger;;;;;;;;;;;x
b_dazhalan;Dazhalan;Dazhalan;Dazhalan;;Dazhalan;;;;;;;;;x
b_dazhalan_adj;Dazhalanian;;dazhalaner;;;;;;;;;;;x
b_dazu;Dazu;Dazu;Dazu;;Dazu;;;;;;;;;x
b_dazu_adj;Dazian;;dazer;;;;;;;;;;;x
b_de;De;De;De;;De;;;;;;;;;x
b_de_adj;Dean;;der;;;;;;;;;;;x
b_degyel;Degyel;Degyel;Degyel;;Degyel;;;;;;;;;x
b_degyel_adj;Degyelian;;degyeler;;;;;;;;;;;x
b_delongcun;Delongcun;Delongcun;Delongcun;;Delongcun;;;;;;;;;x
b_delongcun_adj;Delongcunian;;delongcuner;;;;;;;;;;;x
b_dengdai;Dengdai;Dengdai;Dengdai;;Dengdai;;;;;;;;;x
b_dengdai_adj;Dengdian;;dengder;;;;;;;;;;;x
b_dengfang;Dengfang;Dengfang;Dengfang;;Dengfang;;;;;;;;;x
b_dengfang_adj;Dengfangian;;dengfanger;;;;;;;;;;;x
b_deniigi;Deniigi;Deniigi;Deniigi;;Deniigi;;;;;;;;;x
b_deniigi_adj;Deniigian;;deniiger;;;;;;;;;;;x
b_department_of_immigration;Department of Immigration;Department of Immigration;Department of Immigration;;Department of Immigration;;;;;;;;;x
b_department_of_immigration_adj;Department of Immigrationian;;Department of Immigrationer;;;;;;;;;;;x
b_dere;Dere;Dere;Dere;;Dere;;;;;;;;;x
b_dere_adj;Derean;;derer;;;;;;;;;;;x
b_desheng;Desheng;Desheng;Desheng;;Desheng;;;;;;;;;x
b_desheng_adj;Deshengian;;deshenger;;;;;;;;;;;x
b_desheng_2;Desheng;Desheng;Desheng;;Desheng;;;;;;;;;x
b_desheng_2_adj;Deshengian;;deshenger;;;;;;;;;;;x
b_di_er;Di Er;Di Er;Di Er;;Di Er;;;;;;;;;x
b_di_er_adj;Di Erian;;Di Erer;;;;;;;;;;;x
b_di_san_zhen;Di San Zhen;Di San Zhen;Di San Zhen;;Di San Zhen;;;;;;;;;x
b_di_san_zhen_adj;Di San Zhenian;;Di San Zhener;;;;;;;;;;;x
b_di_shiyi_zi;Di Shiyi Zi;Di Shiyi Zi;Di Shiyi Zi;;Di Shiyi Zi;;;;;;;;;x
b_di_shiyi_zi_adj;Di Shiyi Zian;;Di Shiyi Zer;;;;;;;;;;;x
b_di_yi;Di Yi;Di Yi;Di Yi;;Di Yi;;;;;;;;;x
b_di_yi_adj;Di Yian;;Di Yer;;;;;;;;;;;x
b_diaoweizhen;Diaoweizhen;Diaoweizhen;Diaoweizhen;;Diaoweizhen;;;;;;;;;x
b_diaoweizhen_adj;Diaoweizhenian;;diaoweizhener;;;;;;;;;;;x
b_dieta;Dieta;Dieta;Dieta;;Dieta;;;;;;;;;x
b_dieta_adj;Dietan;;dieter;;;;;;;;;;;x
b_digam;Digam;Digam;Digam;;Digam;;;;;;;;;x
b_digam_adj;Digamian;;digamer;;;;;;;;;;;x
b_dingjie_de;Dingjie De;Dingjie De;Dingjie De;;Dingjie De;;;;;;;;;x
b_dingjie_de_adj;Dingjie Dean;;Dingjie Der;;;;;;;;;;;x
b_ditan;Ditan;Ditan;Ditan;;Ditan;;;;;;;;;x
b_ditan_adj;Ditanian;;ditaner;;;;;;;;;;;x
b_dongcheng;Dongcheng;Dongcheng;Dongcheng;;Dongcheng;;;;;;;;;x
b_dongcheng_adj;Dongchengian;;dongchenger;;;;;;;;;;;x
b_dongdi;Dongdi;Dongdi;Dongdi;;Dongdi;;;;;;;;;x
b_dongdi_adj;Dongdian;;dongder;;;;;;;;;;;x
b_donggoumen;Donggoumen;Donggoumen;Donggoumen;;Donggoumen;;;;;;;;;x
b_donggoumen_adj;Donggoumenian;;donggoumener;;;;;;;;;;;x
b_donghu;Donghu;Donghu;Donghu;;Donghu;;;;;;;;;x
b_donghu_adj;Donghian;;dongher;;;;;;;;;;;x
b_donghuamen;Donghuamen;Donghuamen;Donghuamen;;Donghuamen;;;;;;;;;x
b_donghuamen_adj;Donghuamenian;;donghuamener;;;;;;;;;;;x
b_dongming;Dongming;Dongming;Dongming;;Dongming;;;;;;;;;x
b_dongming_adj;Dongmingian;;dongminger;;;;;;;;;;;x
b_dongnigu;Dongnigu;Dongnigu;Dongnigu;;Dongnigu;;;;;;;;;x
b_dongnigu_adj;Dongnigian;;dongniger;;;;;;;;;;;x
b_dongnikeng;Dongnikeng;Dongnikeng;Dongnikeng;;Dongnikeng;;;;;;;;;x
b_dongnikeng_adj;Dongnikengian;;dongnikenger;;;;;;;;;;;x
b_dongping;Dongping;Dongping;Dongping;;Dongping;;;;;;;;;x
b_dongping_adj;Dongpingian;;dongpinger;;;;;;;;;;;x
b_dongsi;Dongsi;Dongsi;Dongsi;;Dongsi;;;;;;;;;x
b_dongsi_adj;Dongsian;;dongser;;;;;;;;;;;x
b_dongwan;Dongwan;Dongwan;Dongwan;;Dongwan;;;;;;;;;x
b_dongwan_adj;Dongwanian;;dongwaner;;;;;;;;;;;x
b_donsol;Donsol;Donsol;Donsol;;Donsol;;;;;;;;;x
b_donsol_adj;Donsolian;;donsoler;;;;;;;;;;;x
b_doseiai;Doseiai;Doseiai;Doseiai;;Doseiai;;;;;;;;;x
b_doseiai_adj;Dosian;;doser;;;;;;;;;;;x
b_doshi;Doshi;Doshi;Doshi;;Doshi;;;;;;;;;x
b_doshi_adj;Doshian;;dosher;;;;;;;;;;;x
b_douyuzhen;Douyuzhen;Douyuzhen;Douyuzhen;;Douyuzhen;;;;;;;;;x
b_douyuzhen_adj;Douyuzhenian;;douyuzhener;;;;;;;;;;;x
b_downtown;Downtown;Downtown;Downtown;;Downtown;;;;;;;;;x
b_downtown_adj;Downtownian;;downtowner;;;;;;;;;;;x
b_drongnyen;Drongnyen;Drongnyen;Drongnyen;;Drongnyen;;;;;;;;;x
b_drongnyen_adj;Drongnyenian;;drongnyener;;;;;;;;;;;x
b_du_hu;Du Hu;Du Hu;Du Hu;;Du Hu;;;;;;;;;x
b_du_hu_adj;Du Hian;;Du Her;;;;;;;;;;;x
b_dubeixiang;Dubeixiang;Dubeixiang;Dubeixiang;;Dubeixiang;;;;;;;;;x
b_dubeixiang_adj;Dubeixiangian;;dubeixianger;;;;;;;;;;;x
b_duliying;Duliying;Duliying;Duliying;;Duliying;;;;;;;;;x
b_duliying_adj;Duliyingian;;duliyinger;;;;;;;;;;;x
b_dun_tu_rou;Dun Tu Rou;Dun Tu Rou;Dun Tu Rou;;Dun Tu Rou;;;;;;;;;x
b_dun_tu_rou_adj;Dun Tu Rian;;Dun Tu Rer;;;;;;;;;;;x
b_dunbei;Dunbei;Dunbei;Dunbei;;Dunbei;;;;;;;;;x
b_dunbei_adj;Dunbian;;dunber;;;;;;;;;;;x
b_duqing;Duqing;Duqing;Duqing;;Duqing;;;;;;;;;x
b_duqing_adj;Duqingian;;duqinger;;;;;;;;;;;x
b_earth_king_len_parade_square;Earth King Len Parade Square;Earth King Len Parade Square;Earth King Len Parade Square;;Earth King Len Parade Square;;;;;;;;;x
b_earth_king_len_parade_square_adj;Earth King Len Parade Squarean;;Earth King Len Parade Squarer;;;;;;;;;;;x
b_earth_king_wonji_district;Earth King Wonji District;Earth King Wonji District;Earth King Wonji District;;Earth King Wonji District;;;;;;;;;x
b_earth_king_wonji_district_adj;Earth King Wonji Districtian;;Earth King Wonji Districter;;;;;;;;;;;x
b_earth_temple;Earth Temple;Earth Temple;Earth Temple;;Earth Temple;;;;;;;;;x
b_earth_temple_adj;Earth Templean;;Earth Templer;;;;;;;;;;;x
b_eastern_air_temple;Eastern Air Temple;Eastern Air Temple;Eastern Air Temple;;Eastern Air Temple;;;;;;;;;x
b_eastern_air_temple_adj;Eastern Air Templean;;Eastern Air Templer;;;;;;;;;;;x
b_eastern_air_temple2;Eastern Air Temple;Eastern Air Temple;Eastern Air Temple;;Eastern Air Temple;;;;;;;;;x
b_eastern_air_temple2_adj;Eastern Air Templean;;Eastern Air Templer;;;;;;;;;;;x
b_eastern_air_temple3;Eastern Air Temple;Eastern Air Temple;Eastern Air Temple;;Eastern Air Temple;;;;;;;;;x
b_eastern_air_temple3_adj;Eastern Air Templean;;Eastern Air Templer;;;;;;;;;;;x
b_eastern_air_temple4;Eastern Air Temple;Eastern Air Temple;Eastern Air Temple;;Eastern Air Temple;;;;;;;;;x
b_eastern_air_temple4_adj;Eastern Air Templean;;Eastern Air Templer;;;;;;;;;;;x
b_eastside;Eastside;Eastside;Eastside;;Eastside;;;;;;;;;x
b_eastside_adj;Eastsidean;;eastsider;;;;;;;;;;;x
b_ebinur;Ebinur;Ebinur;Ebinur;;Ebinur;;;;;;;;;x
b_ebinur_adj;Ebinurian;;ebinurer;;;;;;;;;;;x
b_eien_no_ai;Eien No Ai;Eien No Ai;Eien No Ai;;Eien No Ai;;;;;;;;;x
b_eien_no_ai_adj;Eien No Aian;;Eien No Aer;;;;;;;;;;;x
b_embara;Embara;Embara;Embara;;Embara;;;;;;;;;x
b_embara_adj;Embaran;;embarer;;;;;;;;;;;x
b_ember_island;Ember Island;Ember Island;Ember Island;;Ember Island;;;;;;;;;x
b_ember_island_adj;Ember Islandian;;Ember Islander;;;;;;;;;;;x
b_emerald_house;Emerald House;Emerald House;Emerald House;;Emerald House;;;;;;;;;x
b_emerald_house_adj;Emerald Housean;;Emerald Houser;;;;;;;;;;;x
b_emerald_market;Emerald Market;Emerald Market;Emerald Market;;Emerald Market;;;;;;;;;x
b_emerald_market_adj;Emerald Marketian;;Emerald Marketer;;;;;;;;;;;x
b_emerald_plaza;Emerald Plaza;Emerald Plaza;Emerald Plaza;;Emerald Plaza;;;;;;;;;x
b_emerald_plaza_adj;Emerald Plazan;;Emerald Plazer;;;;;;;;;;;x
b_enya;Enya;Enya;Enya;;Enya;;;;;;;;;x
b_enya_adj;Enyan;;ener;;;;;;;;;;;x
b_eon;Eon;Eon;Eon;;Eon;;;;;;;;;x
b_eon_adj;Eonian;;eoner;;;;;;;;;;;x
b_erdaogou_slum;Erdaogou Slum;Erdaogou Slum;Erdaogou Slum;;Erdaogou Slum;;;;;;;;;x
b_erdaogou_slum_adj;Erdaogou Slumian;;Erdaogou Slumer;;;;;;;;;;;x
b_ergan;Ergan;Ergan;Ergan;;Ergan;;;;;;;;;x
b_ergan_adj;Erganian;;erganer;;;;;;;;;;;x
b_erjiegou;Erjiegou;Erjiegou;Erjiegou;;Erjiegou;;;;;;;;;x
b_erjiegou_adj;Erjiegian;;erjieger;;;;;;;;;;;x
b_erkraidguyok;Erkraidguyok;Erkraidguyok;Erkraidguyok;;Erkraidguyok;;;;;;;;;x
b_erkraidguyok_adj;Erkraidguyokian;;erkraidguyoker;;;;;;;;;;;x
b_ertong;Ertong;Ertong;Ertong;;Ertong;;;;;;;;;x
b_ertong_adj;Ertongian;;ertonger;;;;;;;;;;;x
b_eseke_bulake;Eseke Bulake;Eseke Bulake;Eseke Bulake;;Eseke Bulake;;;;;;;;;x
b_eseke_bulake_adj;Eseke Bulakean;;Eseke Bulaker;;;;;;;;;;;x
b_exin_zhen;ExIn Zhen;ExIn Zhen;ExIn Zhen;;ExIn Zhen;;;;;;;;;x
b_exin_zhen_adj;ExIn Zhenian;;ExIn Zhener;;;;;;;;;;;x
b_fang_yu_administration_centre;Fang Yu Administration Centre;Fang Yu Administration Centre;Fang Yu Administration Centre;;Fang Yu Administration Centre;;;;;;;;;x
b_fang_yu_administration_centre_adj;Fang Yu Administration Centrean;;Fang Yu Administration Centrer;;;;;;;;;;;x
b_fang_yu_sapphire;Fang Yu Sapphire;Fang Yu Sapphire;Fang Yu Sapphire;;Fang Yu Sapphire;;;;;;;;;x
b_fang_yu_sapphire_adj;Fang Yu Sapphirean;;Fang Yu Sapphirer;;;;;;;;;;;x
b_fang_yu_summer;Fang Yu Summer;Fang Yu Summer;Fang Yu Summer;;Fang Yu Summer;;;;;;;;;x
b_fang_yu_summer_adj;Fang Yu Summerian;;Fang Yu Summerer;;;;;;;;;;;x
b_fang_yu_yellow;Fang Yu Yellow;Fang Yu Yellow;Fang Yu Yellow;;Fang Yu Yellow;;;;;;;;;x
b_fang_yu_yellow_adj;Fang Yu Yellowian;;Fang Yu Yellower;;;;;;;;;;;x
b_fangao;Fangao;Fangao;Fangao;;Fangao;;;;;;;;;x
b_fangao_adj;Fangian;;fanger;;;;;;;;;;;x
b_fangshan;Fangshan;Fangshan;Fangshan;;Fangshan;;;;;;;;;x
b_fangshan_adj;Fangshanian;;fangshaner;;;;;;;;;;;x
b_fangtang;Fangtang;Fangtang;Fangtang;;Fangtang;;;;;;;;;x
b_fangtang_adj;Fangtangian;;fangtanger;;;;;;;;;;;x
b_fangzi;Fangzi;Fangzi;Fangzi;;Fangzi;;;;;;;;;x
b_fangzi_adj;Fangzian;;fangzer;;;;;;;;;;;x
b_fanhui;Fanhui;Fanhui;Fanhui;;Fanhui;;;;;;;;;x
b_fanhui_adj;Fanhian;;fanher;;;;;;;;;;;x
b_fanhui_2;Fanhui;Fanhui;Fanhui;;Fanhui;;;;;;;;;x
b_fanhui_2_adj;Fanhian;;fanher;;;;;;;;;;;x
b_fanji;Fanji;Fanji;Fanji;;Fanji;;;;;;;;;x
b_fanji_adj;Fanjian;;fanjer;;;;;;;;;;;x
b_feihe;Feihe;Feihe;Feihe;;Feihe;;;;;;;;;x
b_feihe_adj;Feihean;;feiher;;;;;;;;;;;x
b_feixi;Feixi;Feixi;Feixi;;Feixi;;;;;;;;;x
b_feixi_adj;Feixian;;feixer;;;;;;;;;;;x
b_fengjian;Fengjian;Fengjian;Fengjian;;Fengjian;;;;;;;;;x
b_fengjian_adj;Fengjianian;;fengjianer;;;;;;;;;;;x
b_fengtai;Fengtai;Fengtai;Fengtai;;Fengtai;;;;;;;;;x
b_fengtai_adj;Fengtian;;fengter;;;;;;;;;;;x
b_fengzhuang;Fengzhuang;Fengzhuang;Fengzhuang;;Fengzhuang;;;;;;;;;x
b_fengzhuang_adj;Fengzhuangian;;fengzhuanger;;;;;;;;;;;x
b_fire_capital;Fire Capital;Fire Capital;Fire Capital;;Fire Capital;;;;;;;;;x
b_fire_capital_adj;Fire Capitalian;;Fire Capitaler;;;;;;;;;;;x
b_fire_palace;Fire Palace;Fire Palace;Fire Palace;;Fire Palace;;;;;;;;;x
b_fire_palace_adj;Fire Palacean;;Fire Palacer;;;;;;;;;;;x
b_first_refugee_camp;First Refugee Camp;First Refugee Camp;First Refugee Camp;;First Refugee Camp;;;;;;;;;x
b_first_refugee_camp_adj;First Refugee Campian;;First Refugee Camper;;;;;;;;;;;x
b_flower_district;Flower District;Flower District;Flower District;;Flower District;;;;;;;;;x
b_flower_district_adj;Flower Districtian;;Flower Districter;;;;;;;;;;;x
b_flower_temple;Flower Temple;Flower Temple;Flower Temple;;Flower Temple;;;;;;;;;x
b_flower_temple_adj;Flower Templean;;Flower Templer;;;;;;;;;;;x
b_fortress_of_jade;Fortress of Jade;Fortress of Jade;Fortress of Jade;;Fortress of Jade;;;;;;;;;x
b_fortress_of_jade_adj;Fortress of Jadean;;Fortress of Jader;;;;;;;;;;;x
b_foyaxiang;Foyaxiang;Foyaxiang;Foyaxiang;;Foyaxiang;;;;;;;;;x
b_foyaxiang_adj;Foyaxiangian;;foyaxianger;;;;;;;;;;;x
b_funasakayama;Funasakayama;Funasakayama;Funasakayama;;Funasakayama;;;;;;;;;x
b_funasakayama_adj;Funasakayaman;;funasakayamer;;;;;;;;;;;x
b_fuqi;Fuqi;Fuqi;Fuqi;;Fuqi;;;;;;;;;x
b_fuqi_adj;Fuqian;;fuqer;;;;;;;;;;;x
b_future_industries;Future Industries;Future Industries;Future Industries;;Future Industries;;;;;;;;;x
b_future_industries_adj;Future Industriesian;;Future Industrieser;;;;;;;;;;;x
b_fuxing;Fuxing;Fuxing;Fuxing;;Fuxing;;;;;;;;;x
b_fuxing_adj;Fuxingian;;fuxinger;;;;;;;;;;;x
b_fyid_residential_centre;FYID Residential Centre;FYID Residential Centre;FYID Residential Centre;;FYID Residential Centre;;;;;;;;;x
b_fyid_residential_centre_adj;FYID Residential Centrean;;FYID Residential Centrer;;;;;;;;;;;x
b_fyid_spiritual_centre;FYID Spiritual Centre;FYID Spiritual Centre;FYID Spiritual Centre;;FYID Spiritual Centre;;;;;;;;;x
b_fyid_spiritual_centre_adj;FYID Spiritual Centrean;;FYID Spiritual Centrer;;;;;;;;;;;x
b_gaijin;Gaijin;Gaijin;Gaijin;;Gaijin;;;;;;;;;x
b_gaijin_adj;Gaijinian;;gaijiner;;;;;;;;;;;x
b_gaipan;Gaipan;Gaipan;Gaipan;;Gaipan;;;;;;;;;x
b_gaipan_adj;Gaipanian;;gaipaner;;;;;;;;;;;x
b_gampo;Gampo;Gampo;Gampo;;Gampo;;;;;;;;;x
b_gampo_adj;Gampian;;gamper;;;;;;;;;;;x
b_gan_jin;Gan Jin;Gan Jin;Gan Jin;;Gan Jin;;;;;;;;;x
b_gan_jin_adj;Gan Jinian;;Gan Jiner;;;;;;;;;;;x
b_gang_factory;Gang Factory;Gang Factory;Gang Factory;;Gang Factory;;;;;;;;;x
b_gang_factory_adj;Gang Factorian;;Gang Factorer;;;;;;;;;;;x
b_gangxi;Gangxi;Gangxi;Gangxi;;Gangxi;;;;;;;;;x
b_gangxi_adj;Gangxian;;gangxer;;;;;;;;;;;x
b_ganhezhen;Ganhezhen;Ganhezhen;Ganhezhen;;Ganhezhen;;;;;;;;;x
b_ganhezhen_adj;Ganhezhenian;;ganhezhener;;;;;;;;;;;x
b_gankengcun;Gankengcun;Gankengcun;Gankengcun;;Gankengcun;;;;;;;;;x
b_gankengcun_adj;Gankengcunian;;gankengcuner;;;;;;;;;;;x
b_gao_tun_cun;Gao Tun Cun;Gao Tun Cun;Gao Tun Cun;;Gao Tun Cun;;;;;;;;;x
b_gao_tun_cun_adj;Gao Tun Cunian;;Gao Tun Cuner;;;;;;;;;;;x
b_gaoda;Gaoda;Gaoda;Gaoda;;Gaoda;;;;;;;;;x
b_gaoda_adj;Gaodan;;gaoder;;;;;;;;;;;x
b_gaoda_de_tudi;Gaoda De Tudi;Gaoda De Tudi;Gaoda De Tudi;;Gaoda De Tudi;;;;;;;;;x
b_gaoda_de_tudi_adj;Gaoda De Tudian;;Gaoda De Tuder;;;;;;;;;;;x
b_gaolang;Gaolang;Gaolang;Gaolang;;Gaolang;;;;;;;;;x
b_gaolang_adj;Gaolangian;;gaolanger;;;;;;;;;;;x
b_gaoling;Gaoling;Gaoling;Gaoling;;Gaoling;;;;;;;;;x
b_gaoling_adj;Gaolingian;;gaolinger;;;;;;;;;;;x
b_gaoqing;Gaoqing;Gaoqing;Gaoqing;;Gaoqing;;;;;;;;;x
b_gaoqing_adj;Gaoqingian;;gaoqinger;;;;;;;;;;;x
b_gaosi;Gaosi;Gaosi;Gaosi;;Gaosi;;;;;;;;;x
b_gaosi_adj;Gaosian;;gaoser;;;;;;;;;;;x
b_gaosu_pengyou;Gaosu Pengyou;Gaosu Pengyou;Gaosu Pengyou;;Gaosu Pengyou;;;;;;;;;x
b_gaosu_pengyou_adj;Gaosu Pengian;;Gaosu Penger;;;;;;;;;;;x
b_gaoya;Gaoya;Gaoya;Gaoya;;Gaoya;;;;;;;;;x
b_gaoya_adj;Gaoyan;;gaoer;;;;;;;;;;;x
b_gaoying;Gaoying;Gaoying;Gaoying;;Gaoying;;;;;;;;;x
b_gaoying_adj;Gaoyingian;;gaoyinger;;;;;;;;;;;x
b_gaoyou;Gaoyou;Gaoyou;Gaoyou;;Gaoyou;;;;;;;;;x
b_gaoyou_adj;Gaoian;;gaoer;;;;;;;;;;;x
b_garsai;Garsai;Garsai;Garsai;;Garsai;;;;;;;;;x
b_garsai_adj;Garsian;;garser;;;;;;;;;;;x
b_gaya;Gaya;Gaya;Gaya;;Gaya;;;;;;;;;x
b_gaya_adj;Gayan;;gaer;;;;;;;;;;;x
b_geguzhen;Geguzhen;Geguzhen;Geguzhen;;Geguzhen;;;;;;;;;x
b_geguzhen_adj;Geguzhenian;;geguzhener;;;;;;;;;;;x
b_genjushan;Genjushan;Genjushan;Genjushan;;Genjushan;;;;;;;;;x
b_genjushan_adj;Genjushanian;;genjushaner;;;;;;;;;;;x
b_gilgit;Gilgit;Gilgit;Gilgit;;Gilgit;;;;;;;;;x
b_gilgit_adj;Gilgitian;;gilgiter;;;;;;;;;;;x
b_goa_huo_tu;Goa Huo Tu;Goa Huo Tu;Goa Huo Tu;;Goa Huo Tu;;;;;;;;;x
b_goa_huo_tu_adj;Goa Huo Tian;;Goa Huo Ter;;;;;;;;;;;x
b_gojira_slum;Gojira Slum;Gojira Slum;Gojira Slum;;Gojira Slum;;;;;;;;;x
b_gojira_slum_adj;Gojira Slumian;;Gojira Slumer;;;;;;;;;;;x
b_gold_heihewan;Gold Heihewan;Gold Heihewan;Gold Heihewan;;Gold Heihewan;;;;;;;;;x
b_gold_heihewan_adj;Gold Heihewanian;;Gold Heihewaner;;;;;;;;;;;x
b_gold_pavilion;Gold Pavilion;Gold Pavilion;Gold Pavilion;;Gold Pavilion;;;;;;;;;x
b_gold_pavilion_adj;Gold Pavilionian;;Gold Pavilioner;;;;;;;;;;;x
b_gong;Gong;Gong;Gong;;Gong;;;;;;;;;x
b_gong_adj;Gongian;;gonger;;;;;;;;;;;x
b_gorakhpur;Gorakhpur;Gorakhpur;Gorakhpur;;Gorakhpur;;;;;;;;;x
b_gorakhpur_adj;Gorakhpurian;;gorakhpurer;;;;;;;;;;;x
b_gou;Gou;Gou;Gou;;Gou;;;;;;;;;x
b_gou_adj;Gian;;ger;;;;;;;;;;;x
b_gou_shi;Gou Shi;Gou Shi;Gou Shi;;Gou Shi;;;;;;;;;x
b_gou_shi_adj;Gou Shian;;Gou Sher;;;;;;;;;;;x
b_gozha;Gozha;Gozha;Gozha;;Gozha;;;;;;;;;x
b_gozha_adj;Gozhan;;gozher;;;;;;;;;;;x
