#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_najiu;Najiu;Najiu;Najiu;;Najiu;;;;;;;;;x
c_najiu_adj;Najian;;najer;;;;;;;;;;;x
c_namtso;Namtso;Namtso;Namtso;;Namtso;;;;;;;;;x
c_namtso_adj;Namtsian;;namtser;;;;;;;;;;;x
c_nan_day_island;Nan Day Island;Nan Day Island;Nan Day Island;;Nan Day Island;;;;;;;;;x
c_nan_day_island_adj;Nan Day Islander;;Nan Day Islander;;;;;;;;;;;x
c_nan_district;Nan District;Nan District;Nan District;;Nan District;;;;;;;;;x
c_nan_district_adj;Nan District;;Nan Districter;;;;;;;;;;;x
c_nangang;Nangang;Nangang;Nangang;;Nangang;;;;;;;;;x
c_nangang_adj;Nangangian;;nanganger;;;;;;;;;;;x
c_nankouzi;Nankouzi;Nankouzi;Nankouzi;;Nankouzi;;;;;;;;;x
c_nankouzi_adj;Nankouzian;;nankouzer;;;;;;;;;;;x
c_nanshi;Nanshi;Nanshi;Nanshi;;Nanshi;;;;;;;;;x
c_nanshi_adj;Nanshian;;nansher;;;;;;;;;;;x
c_nanta;Nanta;Nanta;Nanta;;Nanta;;;;;;;;;x
c_nanta_adj;Nantan;;nanter;;;;;;;;;;;x
c_nantao;Nantao;Nantao;Nantao;;Nantao;;;;;;;;;x
c_nantao_adj;Nantian;;nanter;;;;;;;;;;;x
c_nantou;Nantou;Nantou;Nantou;;Nantou;;;;;;;;;x
c_nantou_adj;Nantian;;nanter;;;;;;;;;;;x
c_nanwazi;Nanwazi;Nanwazi;Nanwazi;;Nanwazi;;;;;;;;;x
c_nanwazi_adj;Nanwazian;;nanwazer;;;;;;;;;;;x
c_nanzhaizi;Nanzhaizi;Nanzhaizi;Nanzhaizi;;Nanzhaizi;;;;;;;;;x
c_nanzhaizi_adj;Nanzhaizian;;nanzhaizer;;;;;;;;;;;x
c_nigliktok;Nigliktok;Nigliktok;Nigliktok;;Nigliktok;;;;;;;;;x
c_nigliktok_adj;Nigliktokian;;nigliktoker;;;;;;;;;;;x
c_ninago;Ni'nago;Ni'nago;Ni'nago;;Ni'nago;;;;;;;;;x
c_ninago_adj;Ni'nagian;;ni'nager;;;;;;;;;;;x
c_ningqi;Ningqi;Ningqi;Ningqi;;Ningqi;;;;;;;;;x
c_ningqi_adj;Ningqian;;ningqer;;;;;;;;;;;x
c_niu_ju;Niu Ju;Niu Ju;Niu Ju;;Niu Ju;;;;;;;;;x
c_niu_ju_adj;Niu Jian;;Niu Jer;;;;;;;;;;;x
c_niushan;Niushan;Niushan;Niushan;;Niushan;;;;;;;;;x
c_niushan_adj;Niushanian;;niushaner;;;;;;;;;;;x
c_niushan_2;Weicheng;Niushan;Niushan;;Niushan;;;;;;;;;x
c_niushan_2_adj;Weicheng;;niushaner;;;;;;;;;;;x
c_north_hono;Hono;Hono;Hono;;Hono;;;;;;;;;x
c_north_hono_adj;North Hono;;North Honer;;;;;;;;;;;x
c_north_pole;North Pole;North Pole;North Pole;;North Pole;;;;;;;;;x
c_north_pole_adj;North Pole;;North Poler;;;;;;;;;;;x
c_north_serpent;North Serpent;North Serpent;North Serpent;;North Serpent;;;;;;;;;x
c_north_serpent_adj;North Serpent;;North Serpenter;;;;;;;;;;;x
c_northern_air_temple;Northern Air Temple;Northern Air Temple;Northern Air Temple;;Northern Air Temple;;;;;;;;;x
c_northern_air_temple_adj;Northern Air;;Northern Air Templer;;;;;;;;;;;x
c_northern_water_tribe;Agna Qel'a;Agna Qel'a;Agna Qel'a;;Agna Qel'a;;;;;;;;;x
c_northern_water_tribe_adj;Agna Qel'an;;de la Agna Qel'a;;;;;;;;;;;x
c_nutjuitok;Nutjuitok;Nutjuitok;Nutjuitok;;Nutjuitok;;;;;;;;;x
c_nutjuitok_adj;Nutjuitokian;;nutjuitoker;;;;;;;;;;;x
c_odai;Odai;Odai;Odai;;Odai;;;;;;;;;x
c_odai_adj;Odian;;oder;;;;;;;;;;;x
c_olikpok_isles;Olikpok Isles;Olikpok Isles;Olikpok Isles;;Olikpok Isles;;;;;;;;;x
c_olikpok_isles_adj;Olikpok Islesian;;Olikpok Isleser;;;;;;;;;;;x
c_omashu;Omashu;Omashu;Omashu;;Omashu;;;;;;;;;x
c_omashu_adj;Omashu;;omasher;;;;;;;;;;;x
c_otok;Otok;Otok;Otok;;Otok;;;;;;;;;x
c_otok_adj;Otokian;;otoker;;;;;;;;;;;x
c_otsumachi;Otsumachi;Otsumachi;Otsumachi;;Otsumachi;;;;;;;;;x
c_otsumachi_adj;Otsumachian;;otsumacher;;;;;;;;;;;x
c_pangou;Pangou;Pangou;Pangou;;Pangou;;;;;;;;;x
c_pangou_adj;Pangian;;panger;;;;;;;;;;;x
c_penghu;Penghu;Penghu;Penghu;;Penghu;;;;;;;;;x
c_penghu_adj;Penghian;;pengher;;;;;;;;;;;x
c_penghu_2;Penghu;Penghu;Penghu;;Penghu;;;;;;;;;x
c_penghu_2_adj;Penghian;;pengher;;;;;;;;;;;x
c_pingdao;Pingdao;Pingdao;Pingdao;;Pingdao;;;;;;;;;x
c_pingdao_adj;Pingdian;;pingder;;;;;;;;;;;x
c_pinguo;Pinguo;Pinguo;Pinguo;;Pinguo;;;;;;;;;x
c_pinguo_adj;Pingian;;pinger;;;;;;;;;;;x
c_piqaluyak;Piqaluyak;Piqaluyak;Piqaluyak;;Piqaluyak;;;;;;;;;x
c_piqaluyak_adj;Piqaluyakian;;piqaluyaker;;;;;;;;;;;x
c_pohai;Pohai;Pohai;Pohai;;Pohai;;;;;;;;;x
c_pohai_adj;Pohian;;poher;;;;;;;;;;;x
c_qatiqtuq;Qatiqtuq;Qatiqtuq;Qatiqtuq;;Qatiqtuq;;;;;;;;;x
c_qatiqtuq_adj;Qatiqtuqian;;qatiqtuqer;;;;;;;;;;;x
c_qianshan;Qianshan;Qianshan;Qianshan;;Qianshan;;;;;;;;;x
c_qianshan_adj;Qianshanian;;qianshaner;;;;;;;;;;;x
c_qidifang;Qidifang;Qidifang;Qidifang;;Qidifang;;;;;;;;;x
c_qidifang_adj;Qidifangian;;qidifanger;;;;;;;;;;;x
c_qiki;Qiki;Qiki;Qiki;;Qiki;;;;;;;;;x
c_qiki_adj;Qikian;;qiker;;;;;;;;;;;x
c_qingjian;Qingjian;Qingjian;Qingjian;;Qingjian;;;;;;;;;x
c_qingjian_adj;Qingjianian;;qingjianer;;;;;;;;;;;x
c_qingxin;Qingxin;Qingxin;Qingxin;;Qingxin;;;;;;;;;x
c_qingxin_adj;Qingxinian;;qingxiner;;;;;;;;;;;x
c_qiugou;Qiugou;Qiugou;Qiugou;;Qiugou;;;;;;;;;x
c_qiugou_adj;Qiugian;;qiuger;;;;;;;;;;;x
c_qixak;Qixak;Qixak;Qixak;;Qixak;;;;;;;;;x
c_qixak_adj;Qixakian;;qixaker;;;;;;;;;;;x
c_qixian;Qixian;Qixian;Qixian;;Qixian;;;;;;;;;x
c_qixian_adj;Qixianian;;qixianer;;;;;;;;;;;x
c_qizhaicun;Qizhaicun;Qizhaicun;Qizhaicun;;Qizhaicun;;;;;;;;;x
c_qizhaicun_adj;Qizhaicunian;;qizhaicuner;;;;;;;;;;;x
c_qonggyai;Qonggyai;Qonggyai;Qonggyai;;Qonggyai;;;;;;;;;x
c_qonggyai_adj;Qonggian;;qongger;;;;;;;;;;;x
c_qunbuq;Qunbuq;Qunbuq;Qunbuq;;Qunbuq;;;;;;;;;x
c_qunbuq_adj;Qunbuqian;;qunbuqer;;;;;;;;;;;x
c_qunli;Qunli;Qunli;Qunli;;Qunli;;;;;;;;;x
c_qunli_adj;Qunlian;;qunler;;;;;;;;;;;x
c_renxin;Renxin;Renxin;Renxin;;Renxin;;;;;;;;;x
c_renxin_adj;Renxinian;;renxiner;;;;;;;;;;;x
c_royal_earth_palace;Royal Earth Palace;Royal Earth Palace;Royal Earth Palace;;Royal Earth Palace;;;;;;;;;x
c_royal_earth_palace_adj;Royal Earth Palace;;Royal Earth Palacer;;;;;;;;;;;x
c_ruicheng;Ruicheng;Ruicheng;Ruicheng;;Ruicheng;;;;;;;;;x
c_ruicheng_adj;Ruichengian;;ruichenger;;;;;;;;;;;x
c_ryutozan;Ryutozan;Ryutozan;Ryutozan;;Ryutozan;;;;;;;;;x
c_ryutozan_adj;Ryutozanian;;ryutozaner;;;;;;;;;;;x
c_sakiyama;Sakiyama;Sakiyama;Sakiyama;;Sakiyama;;;;;;;;;x
c_sakiyama_adj;Sakiyaman;;sakiyamer;;;;;;;;;;;x
c_sakura;Sakura;Sakura;Sakura;;Sakura;;;;;;;;;x
c_sakura_adj;Sakuran;;sakurer;;;;;;;;;;;x
c_samjosan;Samjosan;Samjosan;Samjosan;;Samjosan;;;;;;;;;x
c_samjosan_adj;Samjosanian;;samjosaner;;;;;;;;;;;x
c_san_qi_ying;San Qi Ying;San Qi Ying;San Qi Ying;;San Qi Ying;;;;;;;;;x
c_san_qi_ying_adj;San Qi Yingian;;San Qi Yinger;;;;;;;;;;;x
c_sandu;Sandu;Sandu;Sandu;;Sandu;;;;;;;;;x
c_sandu_adj;Sandian;;sander;;;;;;;;;;;x
c_sangria;Sangria;Sangria;Sangria;;Sangria;;;;;;;;;x
c_sangria_adj;Sangrian;;sangrer;;;;;;;;;;;x
c_sangzhen;Sangzhen;Sangzhen;Sangzhen;;Sangzhen;;;;;;;;;x
c_sangzhen_adj;Sangzhenian;;sangzhener;;;;;;;;;;;x
c_sanya;Sanya;Sanya;Sanya;;Sanya;;;;;;;;;x
c_sanya_adj;Sanyan;;saner;;;;;;;;;;;x
c_sapphire_district;Sapphire District;Sapphire District;Sapphire District;;Sapphire District;;;;;;;;;x
c_sapphire_district_adj;Sapphire District;;Sapphire Districter;;;;;;;;;;;x
c_senlin;Senlin;Senlin;Senlin;;Senlin;;;;;;;;;x
c_senlin_adj;Senlinian;;senliner;;;;;;;;;;;x
c_shan_you_he;Shan You He;Shan You He;Shan You He;;Shan You He;;;;;;;;;x
c_shan_you_he_adj;Shan You Hean;;Shan You Her;;;;;;;;;;;x
c_shangwan;Shangwan;Shangwan;Shangwan;;Shangwan;;;;;;;;;x
c_shangwan_adj;Shangwanian;;shangwaner;;;;;;;;;;;x
c_shani;Shani;Shani;Shani;;Shani;;;;;;;;;x
c_shani_adj;Shanian;;shaner;;;;;;;;;;;x
c_shankou;Shankou;Shankou;Shankou;;Shankou;;;;;;;;;x
c_shankou_adj;Shankian;;shanker;;;;;;;;;;;x
c_shannan;Shannan;Shannan;Shannan;;Shannan;;;;;;;;;x
c_shannan_adj;Shannanian;;shannaner;;;;;;;;;;;x
c_shei_pa;Shei-Pa;Shei-Pa;Shei-Pa;;Shei-Pa;;;;;;;;;x
c_shei_pa_adj;Shei-Pan;;shei-per;;;;;;;;;;;x
c_sheng_shan;Sheng Shan;Sheng Shan;Sheng Shan;;Sheng Shan;;;;;;;;;x
c_sheng_shan_adj;Sheng Shanian;;Sheng Shaner;;;;;;;;;;;x
c_shi_ju_zi;Shi Ju Zi;Shi Ju Zi;Shi Ju Zi;;Shi Ju Zi;;;;;;;;;x
c_shi_ju_zi_adj;Shi Ju Zian;;Shi Ju Zer;;;;;;;;;;;x
c_shiguai_island;Shiguai Island;Shiguai Island;Shiguai Island;;Shiguai Island;;;;;;;;;x
c_shiguai_island_adj;Shiguai Islander;;Shiguai Islander;;;;;;;;;;;x
c_shigusi;Shigusi;Shigusi;Shigusi;;Shigusi;;;;;;;;;x
c_shigusi_adj;Shigusian;;shiguser;;;;;;;;;;;x
c_shijian;Shijian;Shijian;Shijian;;Shijian;;;;;;;;;x
c_shijian_adj;Shijianian;;shijianer;;;;;;;;;;;x
c_shiroyama;Shiroyama;Shiroyama;Shiroyama;;Shiroyama;;;;;;;;;x
c_shiroyama_adj;Shiroyaman;;shiroyamer;;;;;;;;;;;x
c_shobara;Shobara;Shobara;Shobara;;Shobara;;;;;;;;;x
c_shobara_adj;Shobaran;;shobarer;;;;;;;;;;;x
c_shu_jing;Shu Jing;Shu Jing;Shu Jing;;Shu Jing;;;;;;;;;x
c_shu_jing_adj;Shu Jingian;;Shu Jinger;;;;;;;;;;;x
c_si_gou;Si Gou;Si Gou;Si Gou;;Si Gou;;;;;;;;;x
c_si_gou_adj;Si Gian;;Si Ger;;;;;;;;;;;x
c_sitou;Sitou;Sitou;Sitou;;Sitou;;;;;;;;;x
c_sitou_adj;Sitian;;siter;;;;;;;;;;;x
c_somonyama;Somonyama;Somonyama;Somonyama;;Somonyama;;;;;;;;;x
c_somonyama_adj;Somonyaman;;somonyamer;;;;;;;;;;;x
c_sonid_youqi;Sonid Youqi;Sonid Youqi;Sonid Youqi;;Sonid Youqi;;;;;;;;;x
c_sonid_youqi_adj;Sonid Youqian;;Sonid Youqer;;;;;;;;;;;x
c_south_pole;South Pole;South Pole;South Pole;;South Pole;;;;;;;;;x
c_south_pole_adj;South Polean;;South Poler;;;;;;;;;;;x
c_south_serpent;South Serpent;South Serpent;South Serpent;;South Serpent;;;;;;;;;x
c_south_serpent_adj;South Serpentian;;South Serpenter;;;;;;;;;;;x
c_southern_water_tribe;Southern Water Tribe;Southern Water Tribe;Southern Water Tribe;;Southern Water Tribe;;;;;;;;;x
c_southern_water_tribe_adj;Southern Tribe;;Southern Tribe;;;;;;;;;;;x
c_southern_air_temple;Southern Air Temple;Southern Air Temple;Southern Air Temple;;Southern Air Temple;;;;;;;;;x
c_southern_air_temple_adj;Southern Air;;Southern Air Templer;;;;;;;;;;;x
c_sufauraaqtaaq;Sufauraaqtaaq;Sufauraaqtaaq;Sufauraaqtaaq;;Sufauraaqtaaq;;;;;;;;;x
c_sufauraaqtaaq_adj;Sufauraaqtaaqian;;sufauraaqtaaqer;;;;;;;;;;;x
c_suihua;Suihua;Suihua;Suihua;;Suihua;;;;;;;;;x
c_suihua_adj;Suihuan;;suiher;;;;;;;;;;;x
c_suijialing;Suijialing;Suijialing;Suijialing;;Suijialing;;;;;;;;;x
c_suijialing_adj;Suijialingian;;suijialinger;;;;;;;;;;;x
c_suixi;Suixi;Suixi;Suixi;;Suixi;;;;;;;;;x
c_suixi_adj;Suixian;;suixer;;;;;;;;;;;x
c_sum_pa;Sum-Pa;Sum-Pa;Sum-Pa;;Sum-Pa;;;;;;;;;x
c_sum_pa_adj;Sum-Pan;;sum-per;;;;;;;;;;;x
c_summer_district;Summer District;Summer District;Summer District;;Summer District;;;;;;;;;x
c_summer_district_adj;Summer District;;Summer Districter;;;;;;;;;;;x
c_sunan;Sunan;Sunan;Sunan;;Sunan;;;;;;;;;x
c_sunan_adj;Sunanian;;sunaner;;;;;;;;;;;x
c_susong;Susong;Susong;Susong;;Susong;;;;;;;;;x
c_susong_adj;Susongian;;susonger;;;;;;;;;;;x
c_suxu;Suxu;Suxu;Suxu;;Suxu;;;;;;;;;x
c_suxu_adj;Suxian;;suxer;;;;;;;;;;;x
c_tagjia;Tagjia;Tagjia;Tagjia;;Tagjia;;;;;;;;;x
c_tagjia_adj;Tagjian;;tagjer;;;;;;;;;;;x
c_taizhou;Taizhou;Taizhou;Taizhou;;Taizhou;;;;;;;;;x
c_taizhou_adj;Taizhian;;taizher;;;;;;;;;;;x
c_taizigou;Taizigou;Taizigou;Taizigou;;Taizigou;;;;;;;;;x
c_taizigou_adj;Taizigian;;taiziger;;;;;;;;;;;x
c_taki;Taki;Taki;Taki;;Taki;;;;;;;;;x
c_taki_adj;Takian;;taker;;;;;;;;;;;x
c_taktok;Taktok;Taktok;Taktok;;Taktok;;;;;;;;;x
c_taktok_adj;Taktokian;;taktoker;;;;;;;;;;;x
c_taku;Taku;Taku;Taku;;Taku;;;;;;;;;x
c_taku_adj;Takian;;taker;;;;;;;;;;;x
c_taroko;Taroko;Taroko;Taroko;;Taroko;;;;;;;;;x
c_taroko_adj;Tarokian;;taroker;;;;;;;;;;;x
c_tasala;Tasala;Tasala;Tasala;;Tasala;;;;;;;;;x
c_tasala_adj;Tasalan;;tasaler;;;;;;;;;;;x
c_tatkret;Tatkret;Tatkret;Tatkret;;Tatkret;;;;;;;;;x
c_tatkret_adj;Tatkretian;;tatkreter;;;;;;;;;;;x
c_teng;Teng;Teng;Teng;;Teng;;;;;;;;;x
c_teng_adj;Tengian;;tenger;;;;;;;;;;;x
c_the_foggy_swamp;The Foggy Swamp;The Foggy Swamp;The Foggy Swamp;;The Foggy Swamp;;;;;;;;;x
c_the_foggy_swamp_adj;The Foggy Swamp;;The Foggy Swamper;;;;;;;;;;;x
c_tianjin_district;Tianjin District;Tianjin District;Tianjin District;;Tianjin District;;;;;;;;;x
c_tianjin_district_adj;Tianjin District;;Tianjin Districter;;;;;;;;;;;x
c_tianjun;Tianjun;Tianjun;Tianjun;;Tianjun;;;;;;;;;x
c_tianjun_adj;Tianjunian;;tianjuner;;;;;;;;;;;x
c_tianzhu;Tianzhu;Tianzhu;Tianzhu;;Tianzhu;;;;;;;;;x
c_tianzhu_adj;Tianzhian;;tianzher;;;;;;;;;;;x
c_tokida;Tokida;Tokida;Tokida;;Tokida;;;;;;;;;x
c_tokida_adj;Tokidan;;tokider;;;;;;;;;;;x
c_tongdoa;Tongdoa;Tongdoa;Tongdoa;;Tongdoa;;;;;;;;;x
c_tongdoa_adj;Tongdoan;;tongder;;;;;;;;;;;x
c_tonglu;Tonglu;Tonglu;Tonglu;;Tonglu;;;;;;;;;x
c_tonglu_adj;Tonglian;;tongler;;;;;;;;;;;x
c_tongpuzhen;Tongpuzhen;Tongpuzhen;Tongpuzhen;;Tongpuzhen;;;;;;;;;x
c_tongpuzhen_adj;Tongpuzhenian;;tongpuzhener;;;;;;;;;;;x
c_tongrim;Tongrim;Tongrim;Tongrim;;Tongrim;;;;;;;;;x
c_tongrim_adj;Tongrimian;;tongrimer;;;;;;;;;;;x
c_tottori;Tottori;Tottori;Tottori;;Tottori;;;;;;;;;x
c_tottori_adj;Tottorian;;tottorer;;;;;;;;;;;x
c_tuanjie;Tuanjie;Tuanjie;Tuanjie;;Tuanjie;;;;;;;;;x
c_tuanjie_adj;Tuanjiean;;tuanjer;;;;;;;;;;;x
c_tujingzi;Tujingzi;Tujingzi;Tujingzi;;Tujingzi;;;;;;;;;x
c_tujingzi_adj;Tujingzian;;tujingzer;;;;;;;;;;;x
c_tuwuda;Tuwuda;Tuwuda;Tuwuda;;Tuwuda;;;;;;;;;x
c_tuwuda_adj;Tuwudan;;tuwuder;;;;;;;;;;;x
c_tuyuhum;Tuyuhum;Tuyuhum;Tuyuhum;;Tuyuhum;;;;;;;;;x
c_tuyuhum_adj;Tuyuhumian;;tuyuhumer;;;;;;;;;;;x
c_uchiumi;Uchiumi;Uchiumi;Uchiumi;;Uchiumi;;;;;;;;;x
c_uchiumi_adj;Uchiumian;;uchiumer;;;;;;;;;;;x
c_ufalak;Ufalak;Ufalak;Ufalak;;Ufalak;;;;;;;;;x
c_ufalak_adj;Ufalakian;;ufalaker;;;;;;;;;;;x
c_ulan;Ulan;Ulan;Ulan;;Ulan;;;;;;;;;x
c_ulan_adj;Ulanian;;ulaner;;;;;;;;;;;x
c_university_district;University District;University District;University District;;University District;;;;;;;;;x
c_university_district_adj;University District;;University Districter;;;;;;;;;;;x
c_varanasi;Varanasi;Varanasi;Varanasi;;Varanasi;;;;;;;;;x
c_varanasi_adj;Varanasian;;varanaser;;;;;;;;;;;x
c_wafangdian;Wafangdian;Wafangdian;Wafangdian;;Wafangdian;;;;;;;;;x
c_wafangdian_adj;Wafangdianian;;wafangdianer;;;;;;;;;;;x
c_wagou;Wagou;Wagou;Wagou;;Wagou;;;;;;;;;x
c_wagou_adj;Wagian;;wager;;;;;;;;;;;x
c_watarai;Watarai;Watarai;Watarai;;Watarai;;;;;;;;;x
c_watarai_adj;Watarian;;watarer;;;;;;;;;;;x
c_weinan;Weinan;Weinan;Weinan;;Weinan;;;;;;;;;x
c_weinan_adj;Weinanian;;weinaner;;;;;;;;;;;x
c_western_air_temple;Western Air Temple;Western Air Temple;Western Air Temple;;Western Air Temple;;;;;;;;;x
c_western_air_temple_adj;Western Air;;Western Air Templer;;;;;;;;;;;x
c_whaletail_island;West Whaletail Island;West Whaletail Island;West Whaletail Island;;West Whaletail Island;;;;;;;;;x
c_whaletail_island_adj;Whaletail Islander;;Whaletail Islander;;;;;;;;;;;x
c_wu_jia;Wu Jia;Wu Jia;Wu Jia;;Wu Jia;;;;;;;;;x
c_wu_jia_adj;Wu Jian;;Wu Jer;;;;;;;;;;;x
c_wuhai;Wuhai;Wuhai;Wuhai;;Wuhai;;;;;;;;;x
c_wuhai_adj;Wuhian;;wuher;;;;;;;;;;;x
c_wujiaqu;Wujiaqu;Wujiaqu;Wujiaqu;;Wujiaqu;;;;;;;;;x
c_wujiaqu_adj;Wujiaqian;;wujiaqer;;;;;;;;;;;x
c_wulizhen;Wulizhen;Wulizhen;Wulizhen;;Wulizhen;;;;;;;;;x
c_wulizhen_adj;Wulizhenian;;wulizhener;;;;;;;;;;;x
c_wullingcun;Wullingcun;Wullingcun;Wullingcun;;Wullingcun;;;;;;;;;x
c_wullingcun_adj;Wullingcunian;;wullingcuner;;;;;;;;;;;x
c_wulong_forest;Wulong Forest;Wulong Forest;Wulong Forest;;Wulong Forest;;;;;;;;;x
c_wulong_forest_adj;Wulong Forestian;;Wulong Forester;;;;;;;;;;;x
c_wuqiazhen;Wuqiazhen;Wuqiazhen;Wuqiazhen;;Wuqiazhen;;;;;;;;;x
c_wuqiazhen_adj;Wuqiazhenian;;wuqiazhener;;;;;;;;;;;x
c_wuying;Wuying;Wuying;Wuying;;Wuying;;;;;;;;;x
c_wuying_adj;Wuyingian;;wuyinger;;;;;;;;;;;x
c_wuzunzhen;Wuzunzhen;Wuzunzhen;Wuzunzhen;;Wuzunzhen;;;;;;;;;x
c_wuzunzhen_adj;Wuzunzhenian;;wuzunzhener;;;;;;;;;;;x
c_xainza;Xainza;Xainza;Xainza;;Xainza;;;;;;;;;x
c_xainza_adj;Xainzan;;xainzer;;;;;;;;;;;x
c_xiadian;Xiadian;Xiadian;Xiadian;;Xiadian;;;;;;;;;x
c_xiadian_adj;Xiadianian;;xiadianer;;;;;;;;;;;x
c_xiaodian;Xiaodian;Xiaodian;Xiaodian;;Xiaodian;;;;;;;;;x
c_xiaodian_adj;Xiaodianian;;xiaodianer;;;;;;;;;;;x
c_xiaoguan;Xiaoguan;Xiaoguan;Xiaoguan;;Xiaoguan;;;;;;;;;x
c_xiaoguan_adj;Xiaoguanian;;xiaoguaner;;;;;;;;;;;x
c_xiaohaizi;Xiaohaizi;Xiaohaizi;Xiaohaizi;;Xiaohaizi;;;;;;;;;x
c_xiaohaizi_adj;Xiaohaizian;;xiaohaizer;;;;;;;;;;;x
c_xiatu_desert;Xiatu Desert;Xiatu Desert;Xiatu Desert;;Xiatu Desert;;;;;;;;;x
c_xiatu_desert_adj;Xiatu Desertian;;Xiatu Deserter;;;;;;;;;;;x
c_xida;Xida;Xida;Xida;;Xida;;;;;;;;;x
c_xida_adj;Xidan;;xider;;;;;;;;;;;x
c_xiejia;Xiejia;Xiejia;Xiejia;;Xiejia;;;;;;;;;x
c_xiejia_adj;Xiejian;;xiejer;;;;;;;;;;;x
c_xikou;Xikou;Xikou;Xikou;;Xikou;;;;;;;;;x
c_xikou_adj;Xikian;;xiker;;;;;;;;;;;x
c_xincheng;Xincheng;Xincheng;Xincheng;;Xincheng;;;;;;;;;x
c_xincheng_adj;Xinchengian;;xinchenger;;;;;;;;;;;x
c_xinjiagou;Xinjiagou;Xinjiagou;Xinjiagou;;Xinjiagou;;;;;;;;;x
c_xinjiagou_adj;Xinjiagian;;xinjiager;;;;;;;;;;;x
c_xintao;Xintao;Xintao;Xintao;;Xintao;;;;;;;;;x
c_xintao_adj;Xintian;;xinter;;;;;;;;;;;x
c_xinyang;Xinyang;Xinyang;Xinyang;;Xinyang;;;;;;;;;x
c_xinyang_adj;Xinyangian;;xinyanger;;;;;;;;;;;x
c_xinzhai;Xinzhai;Xinzhai;Xinzhai;;Xinzhai;;;;;;;;;x
c_xinzhai_adj;Xinzhian;;xinzher;;;;;;;;;;;x
c_xiong_lin;Xiong Lin;Xiong Lin;Xiong Lin;;Xiong Lin;;;;;;;;;x
c_xiong_lin_adj;Xiong Linian;;Xiong Liner;;;;;;;;;;;x
c_xiqing_district;Xiqing District;Xiqing District;Xiqing District;;Xiqing District;;;;;;;;;x
c_xiqing_district_adj;Xiqing District;;Xiqing Districter;;;;;;;;;;;x
c_xitaozi;Xitaozi;Xitaozi;Xitaozi;;Xitaozi;;;;;;;;;x
c_xitaozi_adj;Xitaozian;;xitaozer;;;;;;;;;;;x
c_xiwa;Xiwa;Xiwa;Xiwa;;Xiwa;;;;;;;;;x
c_xiwa_adj;Xiwan;;xiwer;;;;;;;;;;;x
c_xiwan;Xiwan;Xiwan;Xiwan;;Xiwan;;;;;;;;;x
c_xiwan_adj;Xiwanian;;xiwaner;;;;;;;;;;;x
c_ya_kasayi;Ya Kasayi;Ya Kasayi;Ya Kasayi;;Ya Kasayi;;;;;;;;;x
c_ya_kasayi_adj;Ya Kasaian;;Ya Kasaer;;;;;;;;;;;x
c_yahazhen;Yahazhen;Yahazhen;Yahazhen;;Yahazhen;;;;;;;;;x
c_yahazhen_adj;Yahazhenian;;yahazhener;;;;;;;;;;;x
c_yanbian;Yanbian;Yanbian;Yanbian;;Yanbian;;;;;;;;;x
c_yanbian_adj;Yanbianian;;yanbianer;;;;;;;;;;;x
c_yancun;Yancun;Yancun;Yancun;;Yancun;;;;;;;;;x
c_yancun_adj;Yancunian;;yancuner;;;;;;;;;;;x
c_yangtaizi;Yangtaizi;Yangtaizi;Yangtaizi;;Yangtaizi;;;;;;;;;x
c_yangtaizi_adj;Yangtaizian;;yangtaizer;;;;;;;;;;;x
c_yangwa;Yangwa;Yangwa;Yangwa;;Yangwa;;;;;;;;;x
c_yangwa_adj;Yangwan;;yangwer;;;;;;;;;;;x
c_yangxi;Yangxi;Yangxi;Yangxi;;Yangxi;;;;;;;;;x
c_yangxi_adj;Yangxian;;yangxer;;;;;;;;;;;x
c_yankou;Yankou;Yankou;Yankou;;Yankou;;;;;;;;;x
c_yankou_adj;Yankian;;yanker;;;;;;;;;;;x
c_yantai;Yantai;Yantai;Yantai;;Yantai;;;;;;;;;x
c_yantai_adj;Yantian;;yanter;;;;;;;;;;;x
c_yanxicun;Yanxicun;Yanxicun;Yanxicun;;Yanxicun;;;;;;;;;x
c_yanxicun_adj;Yanxicunian;;yanxicuner;;;;;;;;;;;x
c_yaodi;Yaodi;Yaodi;Yaodi;;Yaodi;;;;;;;;;x
c_yaodi_adj;Yaodian;;yaoder;;;;;;;;;;;x
c_yasugi;Yasugi;Yasugi;Yasugi;;Yasugi;;;;;;;;;x
c_yasugi_adj;Yasugian;;yasuger;;;;;;;;;;;x
c_yeer_ganake;Ye'er Ganake;Ye'er Ganake;Ye'er Ganake;;Ye'er Ganake;;;;;;;;;x
c_yeer_ganake_adj;Ye'er Ganakean;;Ye'er Ganaker;;;;;;;;;;;x
c_yellow_district;Yellow District;Yellow District;Yellow District;;Yellow District;;;;;;;;;x
c_yellow_district_adj;Yellow District;;Yellow Districter;;;;;;;;;;;x
c_yematan;Yematan;Yematan;Yematan;;Yematan;;;;;;;;;x
c_yematan_adj;Yematanian;;yemataner;;;;;;;;;;;x
c_yewei;Yewei;Yewei;Yewei;;Yewei;;;;;;;;;x
c_yewei_adj;Yewian;;yewer;;;;;;;;;;;x
c_yinchuan_islands;Yinchuan Islands;Yinchuan Islands;Yinchuan Islands;;Yinchuan Islands;;;;;;;;;x
c_yinchuan_islands_adj;Yinchuan Islander;;Yinchuan Islandser;;;;;;;;;;;x
